,_step,training_loss
0,3,9.320389443649484
1,4,6.649364053157338
2,5,6.5717289824234815
3,6,6.558454655764396
4,7,6.5439135359044664
5,8,6.532327969868978
6,9,6.523062070210774
7,10,6.520037462836818
8,11,6.5153415621372694
9,12,6.510769655829982
10,13,6.508928432799222
11,14,6.506983899233634
12,15,6.505513513297365
13,16,6.503397761729726
14,17,6.5009182294209795
15,18,6.500923432801899
16,19,6.499405078720629
17,20,6.498595342301486
18,21,6.496178459702876
19,22,6.496728825987431
20,23,6.495890705209029
21,24,6.494512436682718
22,25,6.4956502036044474
23,26,6.492489634898671
24,27,6.497758020434463
25,28,6.497161551525719
26,29,6.498332621758444
27,30,6.498339481521071
28,31,6.500322923325656
29,32,6.500308484361883
30,33,6.500521287583468
31,34,6.500098517066554
32,35,6.501581396972924
33,36,6.500312629498933
34,37,6.501543542795014
35,38,6.500112211495115
36,39,6.5014799686900355
37,40,6.499866552520216
38,41,6.499643974136888
39,42,6.499652159841437
40,43,6.501255788301167
41,44,6.500986057415343
42,45,6.499941537254735
43,46,6.501701271324827
44,47,6.501011175021791
45,48,6.499894330376073
46,49,6.500997150153444
47,50,6.5006033537680645
48,51,6.500416011141057
49,52,6.501616068053663
50,53,6.500841195123238
51,54,6.500534170552304
52,55,6.500722592337089
53,56,6.50073870859648
54,57,6.499894288548252
55,58,6.499938065545601
56,59,6.500619214877748
57,60,6.499699370902881
58,61,6.499544495030453
59,62,6.499089638392131
60,63,6.499949116455881
61,64,6.499523263228567
62,65,6.500073985049599
63,66,6.500074440972847
64,67,6.498780191990367
65,68,6.5004361596023825
66,69,6.499534703137582
67,70,6.500643048370094
68,71,6.501330747938993
69,72,6.501035966371235
70,73,6.501542062090154
71,74,6.50235981271978
72,75,6.500867885455751
73,76,6.501647279973616
74,77,6.502559205941987
75,78,6.502637265021341
76,79,6.499621830488506
77,80,6.500878639388502
78,81,6.500876338858354
79,82,6.500476351955481
80,83,6.501787449184217
81,84,6.501376607961822
82,85,6.500268417492247
83,86,6.501137072579903
84,87,6.500973776767128
85,88,6.502994395138924
86,89,6.56855575243632
87,90,6.512000748985692
88,91,6.511467958751478
89,92,6.51139029285364
90,93,6.5111147269868015
91,94,6.511068139159889
92,95,6.510930743133812
93,96,6.51070341311003
94,97,6.510334190569426
95,98,6.510415089757819
96,99,6.510219327190466
97,100,6.510048146833453
98,101,6.509979896378099
99,102,6.509915188739174
100,103,6.510134567294204
