,_step,train_accuracy
0,4,0.09939999878406525
1,5,0.0996599942445755
2,6,0.10009999573230743
3,7,0.0997999981045723
4,8,0.09997999668121338
5,9,0.09967999905347824
6,10,0.1000399962067604
7,11,0.10006000101566315
8,12,0.09985999763011932
9,13,0.09803999960422516
10,14,0.09963999688625336
11,15,0.1000399962067604
12,16,0.09967999905347824
13,17,0.1000399962067604
14,18,0.10001999884843826
15,19,0.09879999607801437
16,20,0.09765999764204025
17,21,0.09985999763011932
18,22,0.09981999546289444
19,23,0.09995999932289124
20,24,0.09931999444961548
21,25,0.09931999444961548
22,26,0.09999999403953552
23,27,0.10006000101566315
24,28,0.09969999641180038
25,29,0.09985999763011932
26,30,0.10006000101566315
27,31,0.09995999932289124
28,32,0.1000399962067604
29,33,0.09975999593734741
30,34,0.09997999668121338
31,35,0.0987199991941452
32,36,0.09835999459028244
33,37,0.10001999884843826
34,38,0.09995999932289124
35,39,0.09984000027179718
36,40,0.09995999932289124
37,41,0.09995999932289124
38,42,0.10007999837398529
39,43,0.10007999837398529
40,44,0.10006000101566315
41,45,0.09987999498844147
42,46,0.09925999492406845
43,47,0.10006000101566315
44,48,0.09999999403953552
45,49,0.0999399945139885
46,50,0.10001999884843826
47,51,0.10006000101566315
48,52,0.09984000027179718
49,53,0.1000399962067604
50,54,0.10001999884843826
51,55,0.10007999837398529
52,56,0.09997999668121338
53,57,0.10001999884843826
54,58,0.09995999932289124
55,59,0.10019999742507935
56,60,0.10006000101566315
57,61,0.09963999688625336
58,62,0.09877999871969223
59,63,0.09877999871969223
60,64,0.09999999403953552
61,65,0.09985999763011932
62,66,0.09995999932289124
63,67,0.09985999763011932
64,68,0.09779999405145645
65,69,0.1000399962067604
66,70,0.09875999391078949
67,71,0.09991999715566635
68,72,0.10006000101566315
69,73,0.09995999932289124
70,74,0.10007999837398529
71,75,0.09959999471902847
72,76,0.10001999884843826
73,77,0.09917999804019928
74,78,0.09985999763011932
75,79,0.09991999715566635
76,80,0.09963999688625336
77,81,0.09855999797582626
78,82,0.10001999884843826
79,83,0.09851999580860138
80,84,0.1000399962067604
81,85,0.09991999715566635
82,86,0.09916000068187714
83,87,0.10001999884843826
84,88,0.09989999979734421
85,89,0.09997999668121338
86,90,0.09995999932289124
87,91,0.09922000020742416
88,92,0.09997999668121338
89,93,0.10001999884843826
90,94,0.0999399945139885
91,95,0.09843999892473221
92,96,0.09989999979734421
93,97,0.09999999403953552
94,98,0.09922000020742416
95,99,0.10006000101566315
96,100,0.1000399962067604
97,101,0.09939999878406525
98,102,0.09999999403953552
99,103,0.10001999884843826
