,_step,training_loss
0,3,7.239586822821966
1,4,1.977071994100995
2,5,1.3351334342566292
3,6,1.1339781287381105
4,7,0.9592610591512811
5,8,0.7896432468043569
6,9,0.625812280665883
7,10,0.48518019945115387
8,11,0.365639612802764
9,12,0.28734622335494936
10,13,0.22105228009126376
11,14,0.18818289717978529
12,15,0.16572393597963522
13,16,0.14251651494856685
14,17,0.12447612693585704
15,18,0.12831384438992766
16,19,0.11763915639666035
17,20,0.10386973668528182
18,21,0.10111461397822556
19,22,0.09183177477715875
20,23,0.09220523651108108
21,24,0.08993986138449911
22,25,0.08813024395624237
23,26,0.08264913552862299
24,27,0.07792314277757006
25,28,0.0743726568053598
26,29,0.06912658006534018
27,30,0.0765059700859782
28,31,0.066439756875872
29,32,0.07205828545553147
30,33,0.0674816301054395
31,34,0.06003751523573609
32,35,0.06080390852363899
33,36,0.05958590971167816
34,37,0.062337613371593874
35,38,0.05258180158894004
36,39,0.058043287464362735
37,40,0.05636224098613157
38,41,0.05466125122702602
39,42,0.05339059622034126
40,43,0.05303899287615362
41,44,0.04515299491365166
42,45,0.05051149088380825
43,46,0.05242288392632628
44,47,0.04487407581447183
45,48,0.03990172323427828
46,49,0.055706552094648906
47,50,0.03900281768059954
48,51,0.03809246919689524
49,52,0.054151132477737986
50,53,0.03997037752741076
51,54,0.04334296983287996
52,55,0.03781988539213739
53,56,0.04506817870937726
54,57,0.04107243747478994
55,58,0.03843879773665
56,59,0.03268816750591902
57,60,0.04613906343805763
58,61,0.03636551901723122
59,62,0.03621410445460235
60,63,0.038530087699313334
61,64,0.03434622174252749
62,65,0.0355340267407715
63,66,0.034100516109138994
64,67,0.03489862992088823
65,68,0.030445828134982426
66,69,0.03698402497014674
67,70,0.03609494903944242
68,71,0.03131481255386787
69,72,0.03329780136751335
70,73,0.027603944703993744
71,74,0.030259382874702517
72,75,0.038369251982025475
73,76,0.033450352398397595
74,77,0.018850687526814316
75,78,0.03243946711636384
76,79,0.03316474321466225
77,80,0.028559917228265435
78,81,0.02964906347945304
79,82,0.025747959495937722
80,83,0.03052621471482422
81,84,0.033059938738713296
82,85,0.025472006751754372
83,86,0.026633764398308075
84,87,0.025035465935595295
85,88,0.02899261848742614
86,89,0.025642147660195885
87,90,0.026902600697091664
88,91,0.02520002887132899
89,92,0.030089462510026668
90,93,0.02477584160921519
91,94,0.018854011821857107
92,95,0.024930310493354185
93,96,0.033717140915644025
94,97,0.025260182507389733
95,98,0.021190387484899785
96,99,0.021503826878105037
97,100,0.022674434799123365
98,101,0.02685396474368675
99,102,0.024340244992028758
100,103,0.02419578774309362
