,_step,train_ppl
0,4,1010.3695509671282
1,5,780.5045556706635
2,6,652.7040740726209
3,7,572.047841924987
4,8,509.816981981864
5,9,464.6014738017937
6,10,430.233481503142
7,11,401.2825134115005
8,12,376.8051623235541
9,13,356.4340940173567
10,14,337.1023246938969
11,15,319.5257246695598
12,16,306.2840513687892
13,17,293.2854110479315
14,18,279.8995105687177
15,19,268.77716786999645
16,20,258.5034162595679
17,21,249.1708636367855
18,22,239.61387462342176
19,23,231.45968430271358
20,24,222.9594949613861
21,25,215.50684056005863
22,26,209.24641472216254
23,27,201.95384352186426
24,28,195.70416696385524
25,29,189.93100585407134
26,30,184.88353464018326
27,31,180.01746492490147
28,32,174.53047573970446
29,33,169.86861388458206
30,34,166.19584736123028
31,35,161.61747072733266
32,36,158.26458521239095
33,37,154.65436471185953
34,38,151.3068506503156
35,39,148.3893561596488
36,40,145.1444723335456
37,41,142.21020714964317
38,42,140.33078410834995
39,43,136.85563986961643
40,44,134.412915632252
41,45,132.1338202312232
42,46,129.39980847561876
43,47,127.83392659285681
44,48,124.56309843998191
45,49,123.29095636631746
46,50,121.08207245785607
47,51,119.10549107026524
48,52,117.24245509241025
49,53,115.48548119748574
50,54,113.73323953738857
51,55,111.92919253904071
52,56,110.44279210795872
53,57,109.24110009937677
54,58,107.94982416555156
55,59,106.17396777826869
56,60,104.01056163075225
57,61,103.20976632333598
58,62,101.33131838942265
59,63,100.31083888900592
60,64,99.13003526847822
61,65,97.90860712506965
62,66,96.1405477220327
63,67,94.52033510332787
64,68,93.9056174960186
65,69,92.82642929031104
66,70,91.30996361855301
67,71,90.89160050329932
68,72,89.27659479458895
69,73,88.89574264868084
70,74,87.53184322318859
71,75,86.22039840928716
72,76,85.54047025272594
73,77,84.2979892877337
74,78,82.85262623971263
75,79,82.767233174353
76,80,81.77393429875968
77,81,80.95693174794822
78,82,79.84068923853106
79,83,79.57145391639702
80,84,78.13731958340665
81,85,77.50372364415693
82,86,76.62854973947073
83,87,75.84874643346676
84,88,75.30910085190098
85,89,74.49647576187058
86,90,73.53029686067772
87,91,73.20970413921751
88,92,72.23479149757003
89,93,71.7557717021693
90,94,71.04466478110699
91,95,70.5145366327292
92,96,69.49985612118712
93,97,69.56359999324773
94,98,68.44811023682294
95,99,68.1274680645117
96,100,67.36955112943555
97,101,66.53697434381905
98,102,65.99213173672348
99,103,65.69080233379252
