,_step,train_ppl
0,4,Infinity
1,5,Infinity
2,6,1.820635855459016e+210
3,7,Infinity
4,8,Infinity
5,9,Infinity
6,10,Infinity
7,11,8.895043635694777e+274
8,12,Infinity
9,13,1.6672596928190816e+172
10,14,2.5596988839046315e+206
11,15,Infinity
12,16,Infinity
13,17,Infinity
14,18,9.752972871235916e+197
15,19,Infinity
16,20,Infinity
17,21,Infinity
18,22,2.3119926069381395e+242
19,23,7.640198534151816e+277
20,24,Infinity
21,25,4.16059346826476e+264
22,26,Infinity
23,27,5.454812462289503e+274
24,28,Infinity
25,29,Infinity
26,30,1.468993595321981e+220
27,31,3.903196631947565e+231
28,32,1.077205095085294e+259
29,33,2.3946862685057157e+299
30,34,Infinity
31,35,Infinity
32,36,3.917171015410238e+253
33,37,Infinity
34,38,Infinity
35,39,Infinity
36,40,1.7298003623090824e+185
37,41,9.110701772159878e+190
38,42,Infinity
39,43,Infinity
40,44,4.902732271571735e+199
41,45,7.013902605395549e+289
42,46,Infinity
43,47,Infinity
44,48,2.1923100477740806e+288
45,49,Infinity
46,50,Infinity
47,51,Infinity
48,52,Infinity
49,53,Infinity
50,54,1.3269266813152733e+284
51,55,Infinity
52,56,Infinity
53,57,Infinity
54,58,Infinity
55,59,Infinity
56,60,Infinity
57,61,Infinity
58,62,Infinity
59,63,Infinity
60,64,Infinity
61,65,Infinity
62,66,2.1097158860076183e+258
63,67,Infinity
64,68,Infinity
65,69,Infinity
66,70,Infinity
67,71,Infinity
68,72,Infinity
69,73,4.43876506841719e+169
70,74,Infinity
71,75,Infinity
72,76,Infinity
73,77,2.490304651286591e+279
74,78,Infinity
75,79,4.493217643385986e+209
76,80,Infinity
77,81,Infinity
78,82,5.328572070196248e+277
79,83,2.771292948916332e+193
80,84,Infinity
81,85,Infinity
82,86,2.5759402886492206e+142
83,87,Infinity
84,88,Infinity
85,89,Infinity
86,90,Infinity
87,91,Infinity
88,92,Infinity
89,93,5.62782500962997e+280
90,94,Infinity
91,95,4.416238253062931e+229
92,96,Infinity
93,97,Infinity
94,98,Infinity
95,99,Infinity
96,100,Infinity
97,101,1.4473045122479805e+295
98,102,Infinity
99,103,Infinity
