,_step,training_loss
0,3,2.308689214019125
1,4,0.22753733470400514
2,5,0.13420143917298266
3,6,0.11930755469828908
4,7,0.1157893288944131
5,8,0.11415070242909735
6,9,0.1144311094243548
7,10,0.11599913743068414
8,11,0.11920542960196162
9,12,0.10353519537372947
10,13,0.10375107069219798
11,14,0.11144313754946757
12,15,0.11049793940732505
13,16,0.10735988838753022
14,17,0.11044595231498673
15,18,0.11064793763042831
16,19,0.10854125852936874
17,20,0.11718042850939196
18,21,0.1200269993597161
19,22,0.10248122189336939
20,23,0.10367373487890275
21,24,0.10645908481085986
22,25,0.11319139015191654
23,26,0.10482620481036302
24,27,0.11239492928764142
25,28,0.10906671350603418
26,29,0.11158247550985198
27,30,0.10839879921853923
28,31,0.11009146377785818
29,32,0.10330504119626559
30,33,0.10724979793545661
31,34,0.11479630741253019
32,35,0.1117552362306953
33,36,0.1120664599234425
34,37,0.1050369040444811
35,38,0.10436878786650675
36,39,0.11405005537942528
37,40,0.11031597877926091
38,41,0.10856414427047473
39,42,0.10403648216023183
40,43,0.11148103466753893
41,44,0.10172420771502609
42,45,0.10097177406506878
43,46,0.10620319434225178
44,47,0.11598995586892943
45,48,0.11909708068140153
46,49,0.12469456460017131
47,50,0.1107017136593935
48,51,0.10916802506925645
49,52,0.10829550363838292
50,53,0.10971984681663419
51,54,0.115106497408707
52,55,0.10250973853983604
53,56,0.10131363027981286
54,57,0.10706182139347802
55,58,0.1058897358506346
56,59,0.11146325290179265
57,60,0.10412057697860354
58,61,0.1166571749737665
59,62,0.11134470267090271
60,63,0.10673621027414669
61,64,0.1042825932751523
62,65,0.10396371935126877
63,66,0.11246506568949932
64,67,0.11381383650481447
65,68,0.10151922015119781
66,69,0.09427356082739542
67,70,0.11140507340097605
68,71,0.10691185800759777
69,72,0.1095545946527074
70,73,0.11394676430297813
71,74,0.11313339523466698
72,75,0.09975319307869368
73,76,0.09659711607316854
74,77,0.1024986415195948
75,78,0.09980658274779378
76,79,0.09949876056380395
77,80,0.10665155706136847
78,81,0.10606282374966564
79,82,0.10017202565394866
80,83,0.10450645246858727
81,84,0.09849075103468542
82,85,0.11064859967964735
83,86,0.10403086307909348
84,87,0.1025503206787619
85,88,0.10083586346508978
86,89,0.09658962631149333
87,90,0.1014915980331139
88,91,0.1184284062917108
89,92,0.10749872242892856
90,93,0.11739859384879756
91,94,0.09840128940941174
92,95,0.11105641467310091
93,96,0.1088401331091677
94,97,0.10284998121339756
95,98,0.10562766465479567
96,99,0.1070598659556367
97,100,0.09669970986701405
98,101,0.10372453743715022
99,102,0.10882626259441315
100,103,0.10531404154347394
