,_step,train_accuracy
0,4,0.01001999992877245
1,5,0.010040000081062317
2,6,0.00989999994635582
3,7,0.010040000081062317
4,8,0.010040000081062317
5,9,0.010040000081062317
6,10,0.009999999776482582
7,11,0.009999999776482582
8,12,0.010040000081062317
9,13,0.01001999992877245
10,14,0.009979999624192715
11,15,0.009920000098645687
12,16,0.01005999930202961
13,17,0.009999999776482582
14,18,0.010040000081062317
15,19,0.010040000081062317
16,20,0.010079999454319477
17,21,0.00993999931961298
18,22,0.009959999471902847
19,23,0.009920000098645687
20,24,0.009999999776482582
21,25,0.010040000081062317
22,26,0.009999999776482582
23,27,0.009999999776482582
24,28,0.00953999999910593
25,29,0.009999999776482582
26,30,0.01005999930202961
27,31,0.009920000098645687
28,32,0.010040000081062317
29,33,0.01005999930202961
30,34,0.009119999594986439
31,35,0.01001999992877245
32,36,0.009979999624192715
33,37,0.01001999992877245
34,38,0.01001999992877245
35,39,0.01001999992877245
36,40,0.01001999992877245
37,41,0.01001999992877245
38,42,0.01001999992877245
39,43,0.01001999992877245
40,44,0.00969999935477972
41,45,0.01001999992877245
42,46,0.010040000081062317
43,47,0.00969999935477972
44,48,0.010040000081062317
45,49,0.01001999992877245
46,50,0.01005999930202961
47,51,0.010040000081062317
48,52,0.009920000098645687
49,53,0.010759999975562096
50,54,0.010660000145435333
51,55,0.010879999957978725
52,56,0.011159999296069145
53,57,0.010879999957978725
54,58,0.01083999965339899
55,59,0.010699999518692493
56,60,0.010879999957978725
57,61,0.01083999965339899
58,62,0.011020000092685223
59,63,0.010639999993145466
60,64,0.010999999940395355
61,65,0.010520000010728836
62,66,0.01095999963581562
63,67,0.010879999957978725
64,68,0.010780000127851963
65,69,0.010879999957978725
66,70,0.010879999957978725
67,71,0.010879999957978725
68,72,0.011179999448359013
69,73,0.010879999957978725
70,74,0.010919999331235886
71,75,0.01107999961823225
72,76,0.011159999296069145
73,77,0.010879999957978725
74,78,0.010879999957978725
75,79,0.010699999518692493
76,80,0.010799999348819256
77,81,0.01107999961823225
78,82,0.010879999957978725
79,83,0.010979999788105488
80,84,0.010879999957978725
81,85,0.010780000127851963
82,86,0.010859999805688858
83,87,0.010879999957978725
84,88,0.010919999331235886
85,89,0.010919999331235886
86,90,0.010979999788105488
87,91,0.01107999961823225
88,92,0.010339999571442604
89,93,0.01225999929010868
90,94,0.010679999366402626
91,95,0.01225999929010868
92,96,0.0116799995303154
93,97,0.011939999647438526
94,98,0.011059999465942383
95,99,0.0116799995303154
96,100,0.011959999799728394
97,101,0.012600000016391277
98,102,0.011880000121891499
99,103,0.011959999799728394
