,_step,training_loss
0,3,7.925990321752056
1,4,2.3268400997761876
2,5,1.8647795927798962
3,6,1.6905505629756568
4,7,1.577637661448525
5,8,1.5558469179646133
6,9,1.5647781215360403
7,10,1.3635930731473371
8,11,1.2199132358631515
9,12,1.3190127850493507
10,13,1.325987321336556
11,14,1.1056551684808853
12,15,1.2334216977934094
13,16,1.1212372474963097
14,17,1.0749891267713074
15,18,1.0511769438948473
16,19,1.2735578215030758
17,20,1.4655653741353614
18,21,1.2622328048471905
19,22,1.0812769279150707
20,23,0.9863978964288521
21,24,0.8885338989365131
22,25,0.8290272676731314
23,26,0.934035894510996
24,27,0.8774824395509022
25,28,0.7360487334106279
26,29,0.7117661227807974
27,30,0.6612442029101769
28,31,0.5902267342333294
29,32,0.5485755837786838
30,33,0.5154062408163115
31,34,0.5078342280653126
32,35,0.4711788612253526
33,36,0.7846895063777104
34,37,0.539250641908792
35,38,0.40079111760229713
36,39,0.34593309027612057
37,40,0.32150525401544083
38,41,0.29750054203869436
39,42,0.2876865113597087
40,43,0.27739928434114625
41,44,0.2972296457880598
42,45,0.2545237546153081
43,46,0.22658908218526475
44,47,0.21378724423744488
45,48,0.20758361735231126
46,49,0.19311625861069737
47,50,0.1982848266201556
48,51,0.1724155345298064
49,52,0.17407810607986987
50,53,0.30933109845232476
51,54,0.6527201370967318
52,55,0.22601215590906265
53,56,0.1519610624274482
54,57,0.13572189508153654
55,58,0.13093708491767458
56,59,0.1351839864383573
57,60,0.12344428611552472
58,61,0.12919502077943376
59,62,0.12530169162965948
60,63,0.11129240215282
61,64,0.12338238206627729
62,65,0.12375342395261425
63,66,0.11039189009181678
64,67,0.11506725293214974
65,68,0.25084143124825664
66,69,0.09897287472453721
67,70,0.09769232310545262
68,71,0.09556412401482882
69,72,0.0908055327168149
70,73,0.09163709540310723
71,74,0.09446882241812851
72,75,0.08996813436803382
73,76,0.09754514636810097
74,77,0.08987822435805788
75,78,0.08264728766554
76,79,0.08378355864487837
77,80,0.08536808560256992
78,81,0.09273222874006842
79,82,0.08999315122394916
80,83,0.1242930571824941
81,84,0.07285906804149109
82,85,0.07052446830043536
83,86,0.07296363908387817
84,87,0.07434551087934571
85,88,0.07635045116183722
86,89,0.08052042250276145
87,90,0.08335156572739714
88,91,0.0824352798928671
89,92,0.07006040031133252
90,93,0.05994241831638395
91,94,0.07476185873160353
92,95,0.06809781939077103
93,96,0.06256750067922255
94,97,0.06104616108445732
95,98,0.06408562098184357
96,99,0.06622088737809635
97,100,0.0643388849422288
98,101,0.05704208816785146
99,102,0.08390903980721293
100,103,0.07691835603602898
