,_step,train_ppl
0,4,198.78750563005474
1,5,120.85622255129101
2,6,3139.4119249633345
3,7,725.0362430283292
4,8,711.0950985375636
5,9,706.3648789428802
6,10,704.8922295718302
7,11,704.7363852500938
8,12,703.7815124797203
9,13,702.9458673001881
10,14,701.9289746050216
11,15,702.4409855629102
12,16,704.7506250914386
13,17,706.2674890685648
14,18,705.4043358358845
15,19,709.2028525361999
16,20,710.7190399680843
17,21,708.2794459046465
18,22,752.125092184188
19,23,717.6036280364842
20,24,723.973264620286
21,25,717.0298561814996
22,26,722.5022540913731
23,27,724.5077911152398
24,28,723.0866401864074
25,29,721.7727290050991
26,30,718.364689197742
27,31,720.6297511469064
28,32,719.7222624038563
29,33,720.899779746684
30,34,720.9695934538778
31,35,721.1880307711359
32,36,722.0415993256488
33,37,721.8807458531226
34,38,727.587070625485
35,39,718.8840130524082
36,40,721.4579466002908
37,41,717.1816819787437
38,42,715.4707482485976
39,43,728.5421050744143
40,44,721.4081817358045
41,45,719.6474338613534
42,46,714.5639045745077
43,47,717.4648495624978
44,48,719.9423550787856
45,49,719.0136202614224
46,50,723.0267903321044
47,51,721.894595212025
48,52,722.2801602944053
49,53,722.0655088128979
50,54,715.0367292468711
51,55,725.2523175306009
52,56,725.0814282567522
53,57,736.3745221473249
54,58,715.9944480777297
55,59,722.456976420466
56,60,720.5388740128809
57,61,718.980617903603
58,62,722.8622002462579
59,63,722.155244266105
60,64,722.7205556328763
61,65,724.7156892487403
62,66,724.8560012605786
63,67,722.9214367185174
64,68,722.5459441493176
65,69,717.9619426338006
66,70,713.6308312966655
67,71,714.8692593688927
68,72,723.8900398605495
69,73,723.2383096521776
70,74,723.4025855872961
71,75,723.4979044884158
72,76,719.6388623240033
73,77,722.5021908482821
74,78,721.7854394236999
75,79,725.852000967042
76,80,729.0571506828377
77,81,728.9959922984007
78,82,727.115720767133
79,83,722.2195436392951
80,84,720.605669212333
81,85,729.7707086617673
82,86,729.5542191914822
83,87,723.9447577823162
84,88,726.534864581521
85,89,722.731714236552
86,90,725.6434176007953
87,91,727.1018139035469
88,92,722.6291484096134
89,93,722.70596617798
90,94,720.7601605433766
91,95,722.1014351045915
92,96,717.6929263579436
93,97,723.9705369020177
94,98,729.4289319881491
95,99,729.6726941914868
96,100,724.0599952459168
97,101,721.1466359146684
98,102,718.8413364280178
99,103,715.2495991983484
