,_step,train_ppl
0,4,2674.9772342424953
1,5,1125.9442681962773
2,6,900.8822950808807
3,7,816.8590936110226
4,8,995.6136437292731
5,9,3.1197325104824043e+43
6,10,1668666270800.043
7,11,2015516262.8694057
8,12,138867014234.37616
9,13,120008.47991459371
10,14,94217.10730717843
11,15,56430.762977955
12,16,4209.5888156527035
13,17,1377.5295452988744
14,18,4373733.094545387
15,19,169554.16081579583
16,20,1778.177504319248
17,21,1340.7603836807393
18,22,946.7787984910276
19,23,799.242934758897
20,24,3988.8928436377573
21,25,14697.606978515736
22,26,2560.2135026718083
23,27,831.3926769825073
24,28,115711307932.51321
25,29,1345.7695868781675
26,30,2125.6902342812077
27,31,1097.023007967937
28,32,922.6471506745277
29,33,1735.4710246028146
30,34,932.3379656161995
31,35,460830.9223883284
32,36,853.2097878079005
33,37,4263060138585.389
34,38,1248.229722384974
35,39,8473.33137299428
36,40,1327.0653410422165
37,41,1146.7521992695024
38,42,1807.9326900421313
39,43,1698.8112648744905
40,44,51087.05152973978
41,45,916.3707015857478
42,46,882.1914559414336
43,47,1194043826.5036576
44,48,1233.2008066065007
45,49,1033.903442481412
46,50,2019.1286023637783
47,51,4.265837662398826e+20
48,52,2.5367520677387735e+19
49,53,490064444432521.5
50,54,2851249267.139138
51,55,11832053.618934423
52,56,79760.73676282859
53,57,11648516950.973879
54,58,1426403734.2759204
55,59,2196.192776671334
56,60,4164.457973842129
57,61,32999.99122826793
58,62,2109.4375280671056
59,63,2340.806229842881
60,64,1570.4165352615955
61,65,525839440.9463356
62,66,1213.3760745522943
63,67,1965.4209420884333
64,68,1087.0253700676178
65,69,939.4762318450468
66,70,1448.1992977076975
67,71,871.5987552474692
68,72,1205.3463371825835
69,73,2399.637856677957
70,74,651377.725060126
71,75,4693699422379.003
72,76,5933.153592888323
73,77,41923390.44881661
74,78,4980.263303704291
75,79,1636.317053209215
76,80,4081.2982579788913
77,81,2573.644395129182
78,82,927.6483567731769
79,83,82941.74200177455
80,84,1405.5999498786725
81,85,884.5549055563296
82,86,1191.1671652132216
83,87,2335.31159613584
84,88,1377.300562665582
85,89,2909.355361240157
86,90,1509.5205966193012
87,91,1275.870928953902
88,92,926.15053335541
89,93,912.8040339258295
90,94,565131365.8531299
91,95,322863391367988.1
92,96,1034766.6160500079
93,97,546053.0914967438
94,98,22613.894680021018
95,99,13935.689432369316
96,100,1196.6638413515059
97,101,29633532815.767296
98,102,5670.506349156517
99,103,1897.0395389411385
