,_step,train_accuracy
0,4,0.1494833379983902
1,5,0.24953334033489227
2,6,0.2853666841983795
3,7,0.38030001521110535
4,8,0.4609333276748657
5,9,0.5302333235740662
6,10,0.5928000211715698
7,11,0.6371833682060242
8,12,0.6692000031471252
9,13,0.7014666795730591
10,14,0.7314666509628296
11,15,0.7578666806221008
12,16,0.7815499901771545
13,17,0.7994833588600159
14,18,0.8133666515350342
15,19,0.8240833282470703
16,20,0.833733320236206
17,21,0.8419166803359985
18,22,0.8485000133514404
19,23,0.8540166616439819
20,24,0.8589833378791809
21,25,0.8637000322341919
22,26,0.868066668510437
23,27,0.8713666796684265
24,28,0.8740833401679993
25,29,0.8769333362579346
26,30,0.8796499967575073
27,31,0.8824666738510132
28,32,0.8843500018119812
29,33,0.8863666653633118
30,34,0.8881500363349915
31,35,0.8899833559989929
32,36,0.8911499977111816
33,37,0.8925666809082031
34,38,0.8938000202178955
35,39,0.8952500224113464
36,40,0.8963833451271057
37,41,0.8978166580200195
38,42,0.8989166617393494
39,43,0.9003166556358337
40,44,0.9014500379562378
41,45,0.9024167060852051
42,46,0.9035833477973938
43,47,0.9048333168029785
44,48,0.9057833552360535
45,49,0.9064833521842957
46,50,0.9076499938964844
47,51,0.9083333611488342
48,52,0.9096500277519226
49,53,0.9104999899864197
50,54,0.9114500284194946
51,55,0.9120166897773743
52,56,0.9129833579063416
53,57,0.9135833382606506
54,58,0.914650022983551
55,59,0.915066659450531
56,60,0.9158666729927063
57,61,0.9166833162307739
58,62,0.9172166585922241
59,63,0.91839998960495
60,64,0.9191333651542664
61,65,0.9200666546821594
62,66,0.9208000302314758
63,67,0.9216333627700806
64,68,0.9220666885375977
65,69,0.9227333664894104
66,70,0.923550009727478
67,71,0.9241333603858948
68,72,0.9248000383377075
69,73,0.925516664981842
70,74,0.9259333610534668
71,75,0.9268333315849304
72,76,0.9273000359535217
73,77,0.9279833436012268
74,78,0.9287333488464355
75,79,0.9291333556175232
76,80,0.9297333359718323
77,81,0.9301833510398865
78,82,0.9306833148002625
79,83,0.9311333298683167
80,84,0.9315833449363708
81,85,0.9324833154678345
82,86,0.9330333471298218
83,87,0.9337500333786011
84,88,0.9341000318527222
85,89,0.9345833659172058
86,90,0.9352999925613403
87,91,0.9356666803359985
88,92,0.9364166855812073
89,93,0.9368667006492615
90,94,0.9373999834060669
91,95,0.9380166530609131
92,96,0.9383167028427124
93,97,0.9390000104904175
94,98,0.9394500255584717
95,99,0.9400833249092102
96,100,0.9406333565711975
97,101,0.9411333203315735
98,102,0.9414833188056946
99,103,0.9420833587646484
