,_step,train_ppl
0,4,525.8064121275986
1,5,368.98390739081566
2,6,311.3942689370298
3,7,276.0840735898423
4,8,254.0310186750232
5,9,233.29734264923806
6,10,222.24671108017
7,11,207.79270532062037
8,12,200.72706663162754
9,13,191.4505307404638
10,14,184.10238105773033
11,15,177.19975267948806
12,16,171.14801111564577
13,17,164.3355523152643
14,18,158.81535736638838
15,19,152.98635072377718
16,20,148.4614690464006
17,21,143.881641896659
18,22,136.06368419142234
19,23,134.5275042757687
20,24,128.56299496169035
21,25,121.98097301875785
22,26,115.73214676543212
23,27,110.77752976471605
24,28,106.50680995095495
25,29,103.7928149738857
26,30,100.98440643327524
27,31,95.14456875909623
28,32,93.0929799883719
29,33,88.90065430685195
30,34,86.79836916571166
31,35,84.42706250551873
32,36,80.93413180098742
33,37,79.39391660086316
34,38,76.42408138435256
35,39,74.42282236479537
36,40,73.09567384549501
37,41,69.98766227796945
38,42,69.43957920689986
39,43,66.5245284962502
40,44,64.85348930606779
41,45,62.76450748884408
42,46,60.66235804417305
43,47,59.44422529149583
44,48,57.99537785797437
45,49,56.1049405534967
46,50,54.491741798724846
47,51,53.03182475775284
48,52,52.44008311883463
49,53,50.547676127684944
50,54,48.405861988199305
51,55,47.625786202379146
52,56,46.62400152632829
53,57,45.1294370101814
54,58,43.93534742213116
55,59,43.41034348247221
56,60,41.933805094269715
57,61,40.90561982276106
58,62,39.51435362153435
59,63,38.91280166746034
60,64,37.689376290521544
61,65,36.26271769737503
62,66,35.74183641948957
63,67,34.313806568800274
64,68,33.81614763563625
65,69,33.06692094344739
66,70,32.20920463460919
67,71,31.21279641091934
68,72,30.43229811319068
69,73,29.21235522560183
70,74,28.87505969803057
71,75,28.906564552181518
72,76,27.0702113851429
73,77,26.40763618930515
74,78,25.76350512383462
75,79,25.02624913184134
76,80,24.060676759883375
77,81,24.260863685184493
78,82,23.3544615322542
79,83,22.22045022874978
80,84,21.859271530324566
81,85,21.58417740172203
82,86,20.24818316347548
83,87,19.790678245267166
84,88,18.747490093592884
85,89,18.49126504976827
86,90,17.83772463078111
87,91,18.553632026988687
88,92,17.236701860577007
89,93,16.632863965948246
90,94,15.896102768611009
91,95,15.38931894272719
92,96,14.700360402826979
93,97,14.62572528974112
94,98,13.77597514132204
95,99,13.684634018421521
96,100,13.045377061285967
97,101,12.709850025595122
98,102,12.46244291899116
99,103,11.772683667082191
