,_step,training_loss
0,3,7.239586822821966
1,4,6.7023616154175585
2,5,6.06480533692538
3,6,5.41249380209257
4,7,4.748288757051044
5,8,4.140033945708018
6,9,3.6552708313593167
7,10,3.26888065082033
8,11,2.9601211486874943
9,12,2.711318423376059
10,13,2.509050063769836
11,14,2.3420394479161333
12,15,2.2135049119934704
13,16,2.1017759907276123
14,17,2.0123475509531357
15,18,1.935674437781429
16,19,1.8704971090302138
17,20,1.8181448598651935
18,21,1.763818817675266
19,22,1.7205766722979143
20,23,1.6811907392023775
21,24,1.6458177648846755
22,25,1.6159541079455324
23,26,1.5834539415281448
24,27,1.5486011666714992
25,28,1.5263249980824074
26,29,1.4999765517461636
27,30,1.472545340542903
28,31,1.453561201424855
29,32,1.4303288984176752
30,33,1.413811131511503
31,34,1.3907618281786398
32,35,1.369022709939181
33,36,1.3505236087247843
34,37,1.3363388002376118
35,38,1.3124724836910473
36,39,1.2987740488003587
37,40,1.2818037609919868
38,41,1.2635523623517713
39,42,1.2414192104583506
40,43,1.2292471255182915
41,44,1.2151966305340038
42,45,1.1942558131559426
43,46,1.1779358758950782
44,47,1.158751205410189
45,48,1.1475908218137443
46,49,1.1240670315140044
47,50,1.1076034526995686
48,51,1.0980184901400905
49,52,1.081279113926851
50,53,1.0693383533936327
51,54,1.0512961739164484
52,55,1.0338912118426369
53,56,1.0205224615228756
54,57,1.0092318897966839
55,58,0.9923555366218547
56,59,0.9768499882934648
57,60,0.9588437088005378
58,61,0.9436164970897958
59,62,0.9314703755366528
60,63,0.9145245366084301
61,64,0.894446650734338
62,65,0.8798743992510354
63,66,0.8666781882190948
64,67,0.8547439008112758
65,68,0.8334784612936132
66,69,0.8211388670270096
67,70,0.8053636366449048
68,71,0.7945855031233005
69,72,0.7793463183485944
70,73,0.7716676621790737
71,74,0.7435506486221958
72,75,0.7333742160626384
73,76,0.7191059993356085
74,77,0.7003530616802938
75,78,0.6905777398735056
76,79,0.6788926530829476
77,80,0.6589233792194015
78,81,0.6501798250181291
79,82,0.6329881447507902
80,83,0.6172042573656877
81,84,0.6110015205867455
82,85,0.5990818019413278
83,86,0.5865282255517857
84,87,0.5683120476162952
85,88,0.5551628981100019
86,89,0.5453658106991702
87,90,0.5302560765420079
88,91,0.5157919671681835
89,92,0.4998736053781436
90,93,0.49686496481871056
91,94,0.4894373215677793
92,95,0.4748886034006963
93,96,0.45921357277104313
94,97,0.44767390065790746
95,98,0.44114101733393074
96,99,0.4294248919962617
97,100,0.4168054511784897
98,101,0.40350349426574417
99,102,0.38803561794026126
100,103,0.37730756375338415
