,_step,train_accuracy
0,4,0.41543999314308167
1,5,0.5838800072669983
2,6,0.6768199801445007
3,7,0.6639400124549866
4,8,0.7240999937057495
5,9,0.7379199862480164
6,10,0.8017199635505676
7,11,0.8713799715042114
8,12,0.8877399563789368
9,13,0.8313999772071838
10,14,0.8867999911308289
11,15,0.9424399733543396
12,16,0.9336400032043457
13,17,0.943120002746582
14,18,0.9297999739646912
15,19,0.9633399844169617
16,20,0.9650399684906006
17,21,0.9783799648284912
18,22,0.9740200042724609
19,23,0.9759999513626099
20,24,0.9604399800300598
21,25,0.9754399657249451
22,26,0.9697199463844299
23,27,0.9803799986839294
24,28,0.9533199667930603
25,29,0.977180004119873
26,30,0.9823799729347229
27,31,0.9354400038719177
28,32,0.9804799556732178
29,33,0.9839800000190735
30,34,0.9736599922180176
31,35,0.9882400035858154
32,36,0.9482399821281433
33,37,0.9904999732971191
34,38,0.9900199770927429
35,39,0.9814199805259705
36,40,0.9815399646759033
37,41,0.9948599934577942
38,42,0.9914399981498718
39,43,0.7562800049781799
40,44,0.9899999499320984
41,45,0.9944599866867065
42,46,0.9964399933815002
43,47,0.9872799515724182
44,48,0.9788599610328674
45,49,0.9896399974822998
46,50,0.9745799899101257
47,51,0.9913599491119385
48,52,0.9915799498558044
49,53,0.9884799718856812
50,54,0.9933799505233765
51,55,0.9936599731445312
52,56,0.9920199513435364
53,57,0.9950799942016602
54,58,0.993399977684021
55,59,0.9949399828910828
56,60,0.9954599738121033
57,61,0.9967399835586548
58,62,0.9904599785804749
59,63,0.9930999875068665
60,64,0.9958199858665466
61,65,0.9949599504470825
62,66,0.9949399828910828
63,67,0.9978599548339844
64,68,0.9973999857902527
65,69,0.9939199686050415
66,70,0.998420000076294
67,71,0.9917799830436707
68,72,0.9857199788093567
69,73,0.9864799976348877
70,74,0.9859599471092224
71,75,0.9919799566268921
72,76,0.9892599582672119
73,77,0.9917799830436707
74,78,0.9918799996376038
75,79,0.9932199716567993
76,80,0.9934199452400208
77,81,0.9987799525260925
78,82,0.994659960269928
79,83,0.9965799450874329
80,84,0.9950199723243713
81,85,0.9986599683761597
82,86,0.9970999956130981
83,87,0.9889599680900574
84,88,0.9975999593734741
85,89,0.9952199459075928
86,90,0.9884799718856812
87,91,0.9964399933815002
88,92,0.9930799603462219
89,93,0.996239960193634
90,94,0.9983399510383606
91,95,0.9960599541664124
92,96,0.9968999624252319
93,97,0.9955799579620361
94,98,0.9962999820709229
95,99,0.998199999332428
96,100,0.988319993019104
97,101,0.9726799726486206
98,102,0.9991999864578247
99,103,0.9995399713516235
