,_step,train_ppl
0,4,2126.732483643703
1,5,1206.7228882059708
2,6,818.6944709160095
3,7,632.8009254935758
4,8,526.6189610646665
5,9,455.8393281569982
6,10,407.09704647360246
7,11,371.9877717013532
8,12,343.62003662219433
9,13,320.37303868389716
10,14,300.9796620972342
11,15,284.5589033935582
12,16,270.6906812705691
13,17,258.3749646354787
14,18,247.55767079592448
15,19,238.00166525529187
16,20,228.79081190542277
17,21,220.46812327798312
18,22,213.14647222704392
19,23,206.69704193525834
20,24,199.8493422600453
21,25,193.92000466279586
22,26,188.46674725451228
23,27,183.39637673897514
24,28,178.63432122808328
25,29,173.9861363992575
26,30,169.70197868953602
27,31,165.58206168325452
28,32,161.74815995141498
29,33,158.10580866576686
30,34,154.6669150482057
31,35,151.41822183792044
32,36,148.25478411100664
33,37,145.21948808756127
34,38,142.416789118713
35,39,139.6241305709422
36,40,137.11211203598583
37,41,134.51281348935223
38,42,132.03993432645694
39,43,129.763230461822
40,44,127.37989175756672
41,45,125.31354025179105
42,46,123.05743927419138
43,47,121.05964415385324
44,48,119.09958602733086
45,49,117.19981207514623
46,50,115.4344322183767
47,51,113.6490269884468
48,52,111.92179171144876
49,53,110.1303795118506
50,54,108.6805914984228
51,55,107.03958461753312
52,56,105.54512799756436
53,57,103.9499817450926
54,58,102.51793436577958
55,59,101.06488933657745
56,60,99.86381626683513
57,61,98.45740502229825
58,62,97.16173053297008
59,63,95.86874727973138
60,64,94.67819990338424
61,65,93.41788918812438
62,66,92.27999287318131
63,67,91.10308735438309
64,68,90.03855944588491
65,69,88.91692597063897
66,70,87.875215514052
67,71,86.74738277159999
68,72,85.7382507885415
69,73,84.78634491399076
70,74,83.71861194796384
71,75,82.77184432869716
72,76,81.85924517508043
73,77,80.93570706816571
74,78,80.02249805131576
75,79,79.10009766525339
76,80,78.2197394257471
77,81,77.36627584282023
78,82,76.5600391590401
79,83,75.69169177086887
80,84,74.89946226636748
81,85,74.12099024546892
82,86,73.32468194917261
83,87,72.52473908871319
84,88,71.77584799209737
85,89,70.99319747226768
86,90,70.26963726308892
87,91,69.52353033556969
88,92,68.81779519524892
89,93,68.09751345554379
90,94,67.44571683030242
91,95,66.74835347072205
92,96,66.08991587428773
93,97,65.48172563942376
94,98,64.78499649850596
95,99,64.15920995265414
96,100,63.541381687189464
97,101,62.919569955556824
98,102,62.33185558303928
99,103,61.700852024870706
