,_step,train_accuracy
0,4,0.9541833400726318
1,5,0.9659333229064941
2,6,0.9675666689872742
3,7,0.9592833518981934
4,8,0.9689000248908997
5,9,0.9641500115394592
6,10,0.9666833281517029
7,11,0.965149998664856
8,12,0.9661666750907898
9,13,0.9635000228881836
10,14,0.9630333185195923
11,15,0.961316704750061
12,16,0.9593499898910522
13,17,0.9679166674613953
14,18,0.9644333720207214
15,19,0.9696500301361084
16,20,0.963616669178009
17,21,0.9691500067710876
18,22,0.9662666916847229
19,23,0.973383367061615
20,24,0.9690999984741211
21,25,0.9698166847229004
22,26,0.9659000039100647
23,27,0.9672999978065491
24,28,0.9706833362579346
25,29,0.9689333438873291
26,30,0.9671833515167236
27,31,0.9688833355903625
28,32,0.9702833294868469
29,33,0.9589666724205017
30,34,0.973550021648407
31,35,0.9617500305175781
32,36,0.9638333320617676
33,37,0.9604333639144897
34,38,0.9645166993141174
35,39,0.9690999984741211
36,40,0.9712666869163513
37,41,0.9662166833877563
38,42,0.9686499834060669
39,43,0.9663000106811523
40,44,0.968583345413208
41,45,0.9727833271026611
42,46,0.9708666801452637
43,47,0.972516655921936
44,48,0.9710333347320557
45,49,0.9619500041007996
46,50,0.9687333703041077
47,51,0.9633333683013916
48,52,0.9664333462715149
49,53,0.9643999934196472
50,54,0.9679333567619324
51,55,0.9704999923706055
52,56,0.9690999984741211
53,57,0.972516655921936
54,58,0.97079998254776
55,59,0.9639999866485596
56,60,0.9660666584968567
57,61,0.9691166877746582
58,62,0.9729333519935608
59,63,0.956250011920929
60,64,0.9656000137329102
61,65,0.9582000374794006
62,66,0.9703166484832764
63,67,0.9673500061035156
64,68,0.9706500172615051
65,69,0.9682166576385498
66,70,0.9719499945640564
67,71,0.9565666913986206
68,72,0.9718166589736938
69,73,0.968250036239624
70,74,0.9656500220298767
71,75,0.9635166525840759
72,76,0.9699333310127258
73,77,0.9664999842643738
74,78,0.9707333445549011
75,79,0.9717333316802979
76,80,0.9686999917030334
77,81,0.9547666907310486
78,82,0.9655333161354065
79,83,0.9591500163078308
80,84,0.9688166975975037
81,85,0.9714500308036804
82,86,0.9662333726882935
83,87,0.9716500043869019
84,88,0.9660833477973938
85,89,0.9653833508491516
86,90,0.9675999879837036
87,91,0.9665666818618774
88,92,0.9710833430290222
89,93,0.9704999923706055
90,94,0.9737333655357361
91,95,0.9691666960716248
92,96,0.9632333517074585
93,97,0.9609667062759399
94,98,0.9669833183288574
95,99,0.9670667052268982
96,100,0.9688000082969666
97,101,0.9644333720207214
98,102,0.9682666659355164
99,103,0.9670667052268982
