,_step,training_loss
0,3,2.3079538208081014
1,4,2.213570275540545
2,5,1.852565144933363
3,6,1.440310789832174
4,7,1.1555963518268773
5,8,0.9682737712158578
6,9,0.8370781267629758
7,10,0.7397875043629075
8,11,0.6647200443343059
9,12,0.6050878782262171
10,13,0.5565385885203062
11,14,0.5165720449836015
12,15,0.48324576229937294
13,16,0.4552571607678175
14,17,0.4313236042888942
15,18,0.41058584005593746
16,19,0.3926295996792535
17,20,0.37670947322204934
18,21,0.3624852128755818
19,22,0.3496364659147222
20,23,0.338007645375693
21,24,0.32731034614638227
22,25,0.3173509896881799
23,26,0.30816077995401964
24,27,0.29957480388663726
25,28,0.2913475429643192
26,29,0.28369165267517316
27,30,0.2763698447360667
28,31,0.2694078175180248
29,32,0.2627983482788875
30,33,0.2564322299508652
31,34,0.2503390328398646
32,35,0.24449249458656128
33,36,0.2389213742573124
34,37,0.2334875052036253
35,38,0.2282695200905871
36,39,0.22324467672785717
37,40,0.21825699028429954
38,41,0.21361083538928774
39,42,0.20904465980811923
40,43,0.20462016543663386
41,44,0.20036375478132448
42,45,0.1961122384425928
43,46,0.19209020001801855
44,47,0.1882120252672289
45,48,0.18445171924160997
46,49,0.18069242279349104
47,50,0.17709841827021988
48,51,0.17354451793470363
49,52,0.17011252206081012
50,53,0.16684358966534835
51,54,0.1636286207766675
52,55,0.16053660007428006
53,56,0.15745884938630214
54,57,0.15455006870792617
55,58,0.1516806316385264
56,59,0.14898574975793805
57,60,0.14626309785570926
58,61,0.14358921248171883
59,62,0.14107220222764433
60,63,0.13862511417123555
61,64,0.13615829198122786
62,65,0.13388297008648356
63,66,0.13156825748842155
64,67,0.12934897142623278
65,68,0.12720376068849298
66,69,0.12509087449324918
67,70,0.12308028685068016
68,71,0.12105729113191938
69,72,0.11916828128511209
70,73,0.11718948493634206
71,74,0.11540352219521109
72,75,0.11363945153952916
73,76,0.1118391529043346
74,77,0.11026879886923822
75,78,0.10849623281214792
76,79,0.10688818973312372
77,80,0.10533132578041762
78,81,0.1038531632041499
79,82,0.10236369227088972
80,83,0.10089654481407803
81,84,0.09947238657980967
82,85,0.09815647830761699
83,86,0.09669293098644152
84,87,0.09547938177310454
85,88,0.09412361101221556
86,89,0.09290542041680325
87,90,0.09166413055919508
88,91,0.0904872372333429
89,92,0.08936070409744407
90,93,0.08814462323162729
91,94,0.08707734789532512
92,95,0.08594196064195145
93,96,0.08494942264357355
94,97,0.08386756507540817
95,98,0.08287354326769233
96,99,0.08188101048789807
97,100,0.08090324284854347
98,101,0.07997240985173788
99,102,0.0791129665747126
100,103,0.0781356271967959
