,_step,train_accuracy
0,4,0.017099998891353607
1,5,0.020339999347925186
2,6,0.026639999821782112
3,7,0.03367999941110611
4,8,0.04265999794006348
5,9,0.05009999871253967
6,10,0.06039999797940254
7,11,0.06709999591112137
8,12,0.0777599960565567
9,13,0.08765999972820282
10,14,0.0973999947309494
11,15,0.10666000097990036
12,16,0.11691999435424805
13,17,0.1276800036430359
14,18,0.1418199986219406
15,19,0.1488799899816513
16,20,0.16541999578475952
17,21,0.17277999222278595
18,22,0.18998000025749207
19,23,0.20284000039100647
20,24,0.21599999070167542
21,25,0.2274799942970276
22,26,0.23819999396800995
23,27,0.2588599920272827
24,28,0.27347999811172485
25,29,0.29179999232292175
26,30,0.30903998017311096
27,31,0.3259199857711792
28,32,0.33531999588012695
29,33,0.36191999912261963
30,34,0.3771999776363373
31,35,0.3942199945449829
32,36,0.4143799841403961
33,37,0.4296799898147583
34,38,0.4491399824619293
35,39,0.46859997510910034
36,40,0.4897399842739105
37,41,0.5154600143432617
38,42,0.5301200151443481
39,43,0.5551999807357788
40,44,0.574459969997406
41,45,0.593559980392456
42,46,0.6040399670600891
43,47,0.6416199803352356
44,48,0.648419976234436
45,49,0.6748999953269958
46,50,0.6858999729156494
47,51,0.709119975566864
48,52,0.7360399961471558
49,53,0.7538399696350098
50,54,0.7707599997520447
51,55,0.7856999635696411
52,56,0.7917199730873108
53,57,0.8104000091552734
54,58,0.8377400040626526
55,59,0.8465799689292908
56,60,0.8610000014305115
57,61,0.8731799721717834
58,62,0.8835399746894836
59,63,0.903719961643219
60,64,0.9081999659538269
61,65,0.9168599843978882
62,66,0.9276399612426758
63,67,0.9357799887657166
64,68,0.9470799565315247
65,69,0.9499199986457825
66,70,0.9602800011634827
67,71,0.9596199989318848
68,72,0.9712799787521362
69,73,0.9717399477958679
70,74,0.9754799604415894
71,75,0.9811599850654602
72,76,0.9835599660873413
73,77,0.9857800006866455
74,78,0.9895599484443665
75,79,0.9904799461364746
76,80,0.9913399815559387
77,81,0.9936399459838867
78,82,0.9934399724006653
79,83,0.9947999715805054
80,84,0.9963399767875671
81,85,0.9970600008964539
82,86,0.9958399534225464
83,87,0.9975999593734741
84,88,0.9972800016403198
85,89,0.9974199533462524
86,90,0.9983199834823608
87,91,0.9985399842262268
88,92,0.9986799955368042
89,93,0.9987599849700928
90,94,0.9989399909973145
91,95,0.9991799592971802
92,96,0.9986199736595154
93,97,0.9991999864578247
94,98,0.9993000030517578
95,99,0.9991199970245361
96,100,0.9993999600410461
97,101,0.9993199706077576
98,102,0.999019980430603
99,103,0.9989399909973145
