,_step,train_accuracy
0,4,0.171916663646698
1,5,0.18369999527931213
2,6,0.14731666445732117
3,7,0.11874999850988388
4,8,0.14198333024978638
5,9,0.14213334023952484
6,10,0.17605000734329224
7,11,0.18458333611488342
8,12,0.10260000079870224
9,13,0.1392499953508377
10,14,0.18639999628067017
11,15,0.13163334131240845
12,16,0.11358333379030228
13,17,0.1375499963760376
14,18,0.14785000681877136
15,19,0.1524166613817215
16,20,0.11829999834299088
17,21,0.1281999945640564
18,22,0.15166667103767395
19,23,0.17216667532920837
20,24,0.1450333297252655
21,25,0.10376666486263275
22,26,0.120816670358181
23,27,0.13545000553131104
24,28,0.16236667335033417
25,29,0.11653333157300949
26,30,0.1338166743516922
27,31,0.1425500065088272
28,32,0.17421667277812958
29,33,0.11403333395719528
30,34,0.15585000813007355
31,35,0.1387166678905487
32,36,0.13418333232402802
33,37,0.20021666586399078
34,38,0.13511666655540466
35,39,0.1295333355665207
36,40,0.10546667128801346
37,41,0.1428833305835724
38,42,0.1372833400964737
39,43,0.12184999883174896
40,44,0.13598333299160004
41,45,0.18434999883174896
42,46,0.1315000057220459
43,47,0.17870000004768372
44,48,0.14008332788944244
45,49,0.14554999768733978
46,50,0.19940000772476196
47,51,0.15444999933242798
48,52,0.11908333748579025
49,53,0.13308332860469818
50,54,0.17126667499542236
51,55,0.19113333523273468
52,56,0.10766667127609253
53,57,0.12080000340938568
54,58,0.12530000507831573
55,59,0.17085000872612
56,60,0.1335333287715912
57,61,0.2136666625738144
58,62,0.14888332784175873
59,63,0.1530333310365677
60,64,0.16751666367053986
61,65,0.1921333372592926
62,66,0.11388333141803741
63,67,0.15154999494552612
64,68,0.19760000705718994
65,69,0.12323333323001862
66,70,0.15680000185966492
67,71,0.14419999718666077
68,72,0.1664833277463913
69,73,0.1226833313703537
70,74,0.14010000228881836
71,75,0.15890000760555267
72,76,0.12890000641345978
73,77,0.13596667349338531
74,78,0.21606667339801788
75,79,0.15966667234897614
76,80,0.15541666746139526
77,81,0.14661666750907898
78,82,0.13556666672229767
79,83,0.15021666884422302
80,84,0.1307833343744278
81,85,0.12591667473316193
82,86,0.11106666922569275
83,87,0.15141667425632477
84,88,0.17268332839012146
85,89,0.11951667070388794
86,90,0.1510000079870224
87,91,0.1428000032901764
88,92,0.12236666679382324
89,93,0.15929999947547913
90,94,0.1599999964237213
91,95,0.13490000367164612
92,96,0.17383334040641785
93,97,0.12541666626930237
94,98,0.17326666414737701
95,99,0.12635000050067902
96,100,0.1751166731119156
97,101,0.14626666903495789
98,102,0.18271666765213013
99,103,0.13966666162014008
