,_step,training_loss
0,3,12.653394106403946
1,4,4.277210576455001
2,5,3.6399015721762575
3,6,3.276698798474753
4,7,2.9725247856296235
5,8,2.6882074824379534
6,9,2.4307880621127156
7,10,2.1545402140873473
8,11,1.8684091647262768
9,12,1.6029222807311037
10,13,1.3014547126677336
11,14,1.055082143267707
12,15,0.803177664347012
13,16,0.6483806211625218
14,17,0.5379290951944679
15,18,0.46848226104246077
16,19,0.4128644986988029
17,20,0.3719681111900398
18,21,0.3528420048410935
19,22,0.3360297504974448
20,23,0.3006325087621999
21,24,0.31348838445628086
22,25,0.2725377646286774
23,26,0.24978188582507851
24,27,0.24566642044450315
25,28,0.2743987137894801
26,29,0.218969300598897
27,30,0.22444606846784387
28,31,0.23319336573791016
29,32,0.2288169072812323
30,33,0.22808697392873448
31,34,0.18840563681233874
32,35,0.17895116157772595
33,36,0.1637221512282291
34,37,0.20226446574415696
35,38,0.14022415424780468
36,39,0.23303284140213218
37,40,0.2745224648843641
38,41,0.18259179462557254
39,42,0.07570209274368594
40,43,0.18772083592822636
41,44,0.11507511626252585
42,45,0.24239543818718637
43,46,0.12057896904990344
44,47,0.13527859124781377
45,48,0.13575360705347164
46,49,0.10690928972981241
47,50,0.10789019699491885
48,51,0.1280634116638652
49,52,0.1249494334120694
50,53,0.1941274961842524
51,54,0.12428148219461942
52,55,0.17408692380389595
53,56,0.21708445266232163
54,57,0.25757370913720423
55,58,0.079267735921723
56,59,0.06122709290050637
57,60,0.07901807085972974
58,61,0.13941519243447373
59,62,0.06281426111998423
60,63,0.12386109305502814
61,64,0.10075915003162059
62,65,0.08521692418610044
63,66,0.0616535446451753
64,67,0.14104478241270765
65,68,0.11335072723095832
66,69,0.12893322261188495
67,70,0.09827378533942543
68,71,0.09111479348610238
69,72,0.09707602473092564
70,73,0.07442624536116639
71,74,0.04635349659563597
72,75,0.04937908692699869
73,76,0.09320335632876095
74,77,0.169768718943057
75,78,0.20474854004962365
76,79,0.04160675701037373
77,80,0.06112427026083422
78,81,0.03889178244940117
79,82,0.03855227557835086
80,83,0.05092028320958728
81,84,0.08848838419046091
82,85,0.08569864187118076
83,86,0.06758828243345517
84,87,0.096515061818492
85,88,0.05276919255638138
86,89,0.05325188134175242
87,90,0.04604097880730334
88,91,0.04611139386758932
89,92,0.060158845363542095
90,93,0.06638044782954713
91,94,0.07902900629993671
92,95,0.07141281133803451
93,96,0.053701374975159345
94,97,0.06253363370842983
95,98,0.043268741193630014
96,99,0.044697923707844846
97,100,0.05627719038154196
98,101,0.04764293708279967
99,102,0.03891437753732495
100,103,0.05173511611883674
