,_step,training_loss
0,3,9.268133640059474
1,4,7.165202358312774
2,5,6.58451453426428
3,6,6.416047175725301
4,7,6.3045380826581985
5,8,6.221467181255943
6,9,6.154373913480525
7,10,6.098825780968917
8,11,6.051009588074266
9,12,6.008335975178501
10,13,5.970351553799813
11,14,5.935654820057383
12,15,5.904415753849766
13,16,5.875414275286491
14,17,5.849102530563087
15,18,5.824065714551692
16,19,5.800482762487311
17,20,5.778399233232465
18,21,5.757633962129292
19,22,5.737717005244472
20,23,5.718895209463019
21,24,5.700710949144866
22,25,5.683629412400095
23,26,5.66656568175868
24,27,5.650470474310088
25,28,5.63550046870583
26,29,5.620448283981859
27,30,5.605602059447975
28,31,5.590848299494961
29,32,5.578028708173518
30,33,5.565451090795952
31,34,5.552428387759025
32,35,5.540093426118817
33,36,5.528630850607889
34,37,5.516187872803002
35,38,5.505178083453262
36,39,5.494330912305598
37,40,5.483057411093461
38,41,5.472553746742115
39,42,5.463209641607184
40,43,5.452445682726409
41,44,5.442946693353486
42,45,5.433933232959948
43,46,5.424609840961924
44,47,5.415310520874827
45,48,5.406089502468443
46,49,5.39716429041143
47,50,5.3889710568545155
48,51,5.380822152422185
49,52,5.372243571699712
50,53,5.364334867711653
51,54,5.355868439925344
52,55,5.347929590626767
53,56,5.34075058970535
54,57,5.332566068883528
55,58,5.325512505414193
56,59,5.3182103968503185
57,60,5.310255945774546
58,61,5.3032506725244355
59,62,5.2960108915964765
60,63,5.288606426172089
61,64,5.280718355848078
62,65,5.2735421992184826
63,66,5.266688183734291
64,67,5.2587285125464724
65,68,5.251780827840169
66,69,5.244862819972791
67,70,5.237435993395354
68,71,5.2308868483493205
69,72,5.224507047418962
70,73,5.217620757588169
71,74,5.210975107393767
72,75,5.203418371970193
73,76,5.197146691774067
74,77,5.191168630332277
75,78,5.183842111052129
76,79,5.176502892845555
77,80,5.169253039778325
78,81,5.162539971502204
79,82,5.155658797213905
80,83,5.1480765091745475
81,84,5.142195622126262
82,85,5.135167519251506
83,86,5.128666664424696
84,87,5.121566446203935
85,88,5.114431042420237
86,89,5.107982572756316
87,90,5.10031563357303
88,91,5.093395467390094
89,92,5.083795518205877
90,93,5.073055367720754
91,94,5.062520102450722
92,95,5.05217729116741
93,96,5.0439972668363335
94,97,5.035339945241025
95,98,5.026000144188864
96,99,5.018111873091313
97,100,5.00921274486341
98,101,5.001728275365997
99,102,4.993398917348761
100,103,4.98558212999712
