,_step,train_ppl
0,4,11160.348294729674
1,5,11157.369121496016
2,6,11154.390931043063
3,7,11151.413348084006
4,8,11148.437633928275
5,9,11145.4605664856
6,10,11142.485648390075
7,11,11139.511797930367
8,12,11136.537207639905
9,13,11133.565182385038
10,14,11130.594562048385
11,15,11127.624266666979
12,16,11124.654296403729
13,17,11121.683903571891
14,18,11118.716079532967
15,19,11115.749464249893
16,20,11112.78341063032
17,21,11109.818895504735
18,22,11106.854424359217
19,23,11103.890744233697
20,24,11100.927108463255
21,25,11097.96510322564
22,26,11095.005143651117
23,27,11092.043363035149
24,28,11089.083771165871
25,29,11086.124832844798
26,30,11083.167615641927
27,31,11080.210255948958
28,32,11077.25303362424
29,33,11074.297159056607
30,34,11071.341701007766
31,35,11068.390051644084
32,36,11065.43589103195
33,37,11062.484049484412
34,38,11059.53267365245
35,39,11056.582921628213
36,40,11053.632977173447
37,41,11050.684427153743
38,42,11047.736706460502
39,43,11044.789914937253
40,44,11041.843723799138
41,45,11038.898225770412
42,46,11035.952771391443
43,47,11033.0106495471
44,48,11030.067457832785
45,49,11027.126626920106
46,50,11024.185518100332
47,51,11021.245564268655
48,52,11018.305838796608
49,53,11015.367167974493
50,54,11012.428782670937
51,55,11009.491359038095
52,56,11006.556619065943
53,57,11003.619929357636
54,58,11000.685644930336
55,59,10997.752185583937
56,60,10994.819416063341
57,61,10991.88678911058
58,62,10988.955121886846
59,63,10986.025344664982
60,64,10983.095752104196
61,65,10980.167679097947
62,66,10977.238030295448
63,67,10974.312441371925
64,68,10971.38523449372
65,69,10968.459772825343
66,70,10965.534077359956
67,71,10962.610225543032
68,72,10959.686784864183
69,73,10956.763889955364
70,74,10953.843615977137
71,75,10950.923341536258
72,76,10948.00274137885
73,77,10945.08309694894
74,78,10942.166120162618
75,79,10939.248775024975
76,80,10936.332667311473
77,81,10933.41641796585
78,82,10930.501539852223
79,83,10927.586343831628
80,84,10924.672786881305
81,85,10921.758862831572
82,86,10918.846866797667
83,87,10915.936656439975
84,88,10913.026579651745
85,89,10910.116220494552
86,90,10907.207963247854
87,91,10904.299987884937
88,92,10901.392139252941
89,93,10898.487039145704
90,94,10895.581381717324
91,95,10892.676865194684
92,96,10889.773306014555
93,97,10886.869380539683
94,98,10883.968192754613
95,99,10881.066589129048
96,100,10878.166174080648
97,101,10875.265800875826
98,102,10872.366833538012
99,103,10869.468238544767
