,_step,training_loss
0,3,10.446436341370777
1,4,7.1529182150944
2,5,6.612441061905087
3,6,6.3869298963556975
4,7,6.233295333347137
5,8,6.115890920481625
6,9,6.019914601010142
7,10,5.937784654917825
8,11,5.865865505521065
9,12,5.801033966538735
10,13,5.7415225840585915
11,14,5.686601557532307
12,15,5.635499085388511
13,16,5.586058039118367
14,17,5.54026722933574
15,18,5.495129349658471
16,19,5.452826423277043
17,20,5.412344622330906
18,21,5.373244706712991
19,22,5.33643497556991
20,23,5.2996464066950075
21,24,5.265654322674292
22,25,5.2334205979064095
23,26,5.201880756553985
24,27,5.17063895631322
25,28,5.141460981399684
26,29,5.112555237572804
27,30,5.085989121072162
28,31,5.058252646353211
29,32,5.032855637459382
30,33,5.0079282482592875
31,34,4.983041383062528
32,35,4.959044119680554
33,36,4.936797314773674
34,37,4.914565215667856
35,38,4.8918644766076715
36,39,4.871132688634776
37,40,4.849230127447032
38,41,4.829797378818066
39,42,4.809954369310908
40,43,4.790941135676344
41,44,4.771689445642797
42,45,4.753443774686366
43,46,4.7356331856943275
44,47,4.71737616008501
45,48,4.70060517933591
46,49,4.684255304571645
47,50,4.6666855418541555
48,51,4.651722291658162
49,52,4.635420352060823
50,53,4.619849924361463
51,54,4.6043080987143234
52,55,4.589615377710308
53,56,4.57552461685475
54,57,4.561120284715266
55,58,4.5472982612070165
56,59,4.53313547826401
57,60,4.520316709148411
58,61,4.505049671518585
59,62,4.492496738607605
60,63,4.4796858309166225
61,64,4.468066448311841
62,65,4.455354071123423
63,66,4.443195705628471
64,67,4.431467606451478
65,68,4.419855140796428
66,69,4.408382647546031
67,70,4.396371011948662
68,71,4.384490336635872
69,72,4.373895213790518
70,73,4.364039868276091
71,74,4.352037487561552
72,75,4.342398277560742
73,76,4.331992926193842
74,77,4.3207220032028575
75,78,4.312300331978425
76,79,4.300505947070106
77,80,4.290879976583319
78,81,4.280755951984647
79,82,4.271859877362512
80,83,4.262422854494052
81,84,4.25276829626527
82,85,4.243141411968366
83,86,4.233936593463566
84,87,4.224960225188081
85,88,4.2168744987741285
86,89,4.207759963482267
87,90,4.198541597282516
88,91,4.18935863790277
89,92,4.181145778934033
90,93,4.174452235077738
91,94,4.164918870915682
92,95,4.156983287899185
93,96,4.149153820826949
94,97,4.141024406316579
95,98,4.131765871058195
96,99,4.124884959585797
97,100,4.115894135171578
98,101,4.108204735053697
99,102,4.100576077243523
100,103,4.0939601906370635
