,_step,train_ppl
0,4,864.1850723236734
1,5,650.8300139578456
2,6,532.9238649986777
3,7,460.1922457709279
4,8,411.2176990908213
5,9,371.8976798247238
6,10,341.90477220203564
7,11,318.21041173950255
8,12,297.42861641989464
9,13,278.87214768269797
10,14,262.5993288048448
11,15,247.40987094634704
12,16,234.7344095219413
13,17,222.4848520615079
14,18,211.46081374245887
15,19,203.358100541925
16,20,193.30091919227468
17,21,185.49449977971446
18,22,177.91211499620397
19,23,171.8912176101088
20,24,165.2763296292204
21,25,159.4663602685669
22,26,154.22376622387287
23,27,149.2527592678889
24,28,146.162303814679
25,29,140.28423969510257
26,30,136.6607127420122
27,31,133.40428323558962
28,32,128.86367321114264
29,33,126.16272576065796
30,34,122.52314567566974
31,35,121.04157614113628
32,36,116.72819117837146
33,37,114.8955190775427
34,38,110.99672125186711
35,39,109.18853959354612
36,40,106.65956975106549
37,41,104.80550692391036
38,42,102.25675263805256
39,43,100.76001792206688
40,44,98.27418506452791
41,45,96.68025191522219
42,46,94.8427441031379
43,47,92.71034636439126
44,48,90.93492986860947
45,49,89.83552639007732
46,50,88.2228456253838
47,51,86.61848816439411
48,52,84.65819250299478
49,53,83.84937184313141
50,54,82.28529998304312
51,55,80.96465056079869
52,56,80.23598258151695
53,57,78.80916575942221
54,58,77.50430667600757
55,59,76.04146193178606
56,60,75.16214089501166
57,61,73.84525286974898
58,62,73.02177780689131
59,63,72.38599593422096
60,64,71.42558813177766
61,65,70.24552811881557
62,66,69.4272315969978
63,67,68.05193766870734
64,68,67.46855723994754
65,69,66.86738468754949
66,70,65.40601175347284
67,71,64.7717728619901
68,72,63.73647288810921
69,73,63.441133071788926
70,74,62.640260412007194
71,75,61.49809911679249
72,76,61.342270556094505
73,77,60.379894207993914
74,78,60.038736602421466
75,79,58.894732562856014
76,80,58.10537955298293
77,81,57.46766777325955
78,82,56.97339603355651
79,83,56.25060460324408
80,84,55.4592339628889
81,85,54.62641344247604
82,86,54.77640452884735
83,87,54.498009609076185
84,88,53.76763559076344
85,89,53.04904433047671
86,90,52.42360946770096
87,91,51.624543189211
88,92,51.405818145338124
89,93,50.95898769602043
90,94,50.56598222067262
91,95,49.76726491562372
92,96,49.67223568257154
93,97,48.32909921844835
94,98,48.97481607553681
95,99,48.17006603153781
96,100,47.47517166056608
97,101,46.681037667720304
98,102,46.736686631067045
99,103,46.72358557110384
