,_step,training_loss
0,3,10.937697508146085
1,4,4.755653173417387
2,5,4.465191049648977
3,6,3.838276277722605
4,7,3.5602869524065492
5,8,3.3502263589893158
6,9,3.168594737187066
7,10,3.0044766130959593
8,11,2.8401274339622242
9,12,2.6726060791698565
10,13,2.5149679622991616
11,14,2.3680772808811548
12,15,2.2321227130377688
13,16,2.0735233482497426
14,17,1.9291415543812316
15,18,1.7639352799681447
16,19,1.5799557927929226
17,20,1.3939862475370812
18,21,1.3659192829790627
19,22,1.0185867698906024
20,23,0.806781033649469
21,24,0.6847821749232309
22,25,0.7584043593357896
23,26,0.47636141648987673
24,27,0.35981868108367676
25,28,0.373547190214362
26,29,0.4622713590369505
27,30,0.29491452724122635
28,31,0.2705343439412849
29,32,0.37558984219113273
30,33,0.39502595254527334
31,34,0.2944369809249478
32,35,0.46166419014906335
33,36,0.3696171930035972
34,37,0.34686870019301735
35,38,0.3537367988577889
36,39,0.29225367505836974
37,40,0.14383095496184076
38,41,0.13377023121947065
39,42,0.17877978592386942
40,43,0.15641915229389736
41,44,0.3377438256031145
42,45,0.18395374913502227
43,46,0.08516930206142881
44,47,0.09491620546140139
45,48,0.11618304663025739
46,49,0.11885204482490144
47,50,0.12431878681578067
48,51,0.1500916341676965
49,52,0.11415328382921722
50,53,0.1292599152506846
51,54,0.15321298525251847
52,55,0.14325956504820558
53,56,0.09796358853854868
54,57,0.10563675007161201
55,58,0.13768269851937165
56,59,0.12382762741697642
57,60,0.1248422727022139
58,61,0.10223318332010675
59,62,0.09837514948566704
60,63,0.10152541492801265
61,64,0.09172767950007525
62,65,0.1197286572764673
63,66,0.0938148675045794
64,67,0.10616782819256758
65,68,0.14300045850055526
66,69,0.10107175067133839
67,70,0.1032038926959152
68,71,0.08013364248325491
69,72,0.1289900592778383
70,73,0.12188236346787504
71,74,0.07384027783041987
72,75,0.09020241830066857
73,76,0.12121346723669402
74,77,0.10684784700203201
75,78,0.09477978697537309
76,79,0.0776939259703888
77,80,0.07184902539886438
78,81,0.0880046624718877
79,82,0.08250020710510843
80,83,0.0898846638313902
81,84,0.07209875378543344
82,85,0.08502245475025967
83,86,0.09932970454144623
84,87,0.09797668098079046
85,88,0.07699827178824417
86,89,0.08986709231708456
87,90,0.06871426226559293
88,91,0.07656189499606314
89,92,0.07261709172083326
90,93,0.08184042563566657
91,94,0.06529933738979556
92,95,0.0712565377919132
93,96,0.08827226504783535
94,97,0.0921766218756709
95,98,0.07088178556437469
96,99,0.06523863730542458
97,100,0.08697290176986014
98,101,0.08163106537399017
99,102,0.062425854943378274
100,103,0.0778863702141775
