,_step,train_ppl
0,4,4535.27058685573
1,5,1607.8303965859727
2,6,1202.4902913307271
3,7,1088.3615755595522
4,8,900.995947009802
5,9,777.1669020628646
6,10,693.8078897415688
7,11,630.8127387870974
8,12,579.367104268813
9,13,537.903517149956
10,14,504.74426295701153
11,15,476.72246062018314
12,16,453.0359425150229
13,17,431.63810458726607
14,18,413.22616511095555
15,19,397.00994024960875
16,20,382.0088755353901
17,21,368.5912152204829
18,22,356.49009687225595
19,23,345.3825489854699
20,24,335.21734380471963
21,25,325.8253945690931
22,26,317.07676508842707
23,27,308.98770018366093
24,28,301.5267065664583
25,29,294.3767665021856
26,30,287.6036858600071
27,31,281.20940283905
28,32,275.2569720300295
29,33,269.4244596461746
30,34,263.993229261094
31,35,258.7636106698874
32,36,253.91949970321065
33,37,248.9598800438662
34,38,244.5205323462478
35,39,240.21065692684033
36,40,236.08126121637338
37,41,232.058031287227
38,42,228.0954901037665
39,43,224.35179061881286
40,44,220.71855424394533
41,45,217.2916594679013
42,46,213.89523828962191
43,47,210.59747826780438
44,48,207.4248478452738
45,49,204.378831545575
46,50,201.27237443062756
47,51,198.488612187506
48,52,195.54308472482697
49,53,192.8124619568581
50,54,190.00525852899415
51,55,187.42815810772913
52,56,184.88146819282125
53,57,182.3657035440257
54,58,179.84641704142197
55,59,177.4749092329408
56,60,175.07652095899397
57,61,172.8605091919541
58,62,170.51700407220548
59,63,168.41991409141636
60,64,166.18327685891802
61,65,164.03416569539112
62,66,162.0108082071019
63,67,160.06241791800568
64,68,158.04453715842394
65,69,156.11306755632535
66,70,154.21952014378377
67,71,152.32901406476682
68,72,150.52360356770942
69,73,148.7276808498323
70,74,147.01922903813585
71,75,145.3050460122287
72,76,143.71600234757744
73,77,142.0583630214878
74,78,140.45143707099967
75,79,138.87388416177683
76,80,137.37506632577114
77,81,135.86656470760406
78,82,134.40998449176791
79,83,132.96763620422107
80,84,131.53545997278763
81,85,130.18108735431548
82,86,128.85163524034357
83,87,127.46781969282291
84,88,126.19670068948415
85,89,124.9424977923078
86,90,123.65296308845468
87,91,122.45385251880022
88,92,121.20604905004501
89,93,120.01475590617322
90,94,118.8469780946334
91,95,117.69284308818645
92,96,116.58166699555946
93,97,115.47071781736099
94,98,114.37741524668891
95,99,113.3038789594016
96,100,112.2735659678895
97,101,111.20238017662264
98,102,110.21218809304644
99,103,109.22023234089355
