,_step,training_loss
0,3,10.453463761874362
1,4,10.992283932521284
2,5,7.243608850885945
3,6,10.067790384077949
4,7,7.492614881018734
5,8,12.95390333316717
6,9,18.000637704536462
7,10,8.633381852766325
8,11,9.86197155209344
9,12,10.965970269353443
10,13,10.546131264358472
11,14,8.347628923602171
12,15,18.139672110190602
13,16,13.164971784507857
14,17,10.277966934768333
15,18,9.985536603426754
16,19,18.53400282435606
17,20,13.564190037636385
18,21,11.505701232697547
19,22,12.429430283917492
20,23,11.879200008265586
21,24,15.950957232860635
22,25,15.222178314020907
23,26,10.807781495465344
24,27,17.554930051678884
25,28,14.999558063948653
26,29,11.529798780095794
27,30,22.07494009627151
28,31,17.263675935015417
29,32,14.04624980208958
30,33,17.566220298329604
31,34,20.19234402667799
32,35,17.501245361687925
33,36,18.020526532319327
34,37,15.769899011041574
35,38,19.549201399567043
36,39,20.344684002356004
37,40,20.07128070788368
38,41,16.836182286629466
39,42,23.14586820479758
40,43,22.373936534566766
41,44,18.804795350036947
42,45,20.98196894511788
43,46,19.15273801715683
44,47,21.265155112500615
45,48,23.92066548951569
46,49,21.25642602108938
47,50,22.50511607530927
48,51,24.028420533142416
49,52,19.651166706862046
50,53,27.91366467675212
51,54,17.750002657613315
52,55,28.53771506551761
53,56,21.110260406363306
54,57,23.062132552250148
55,58,27.936910787707102
56,59,26.336325943917196
57,60,29.378520943088674
58,61,21.419939723939887
59,62,31.595778734098804
60,63,24.03275309396071
61,64,28.93603375282574
62,65,23.22876546620556
63,66,27.30667733379499
64,67,31.200849486061742
65,68,30.465460351042424
66,69,28.95968966979817
67,70,26.908181118939595
68,71,30.610705309231054
69,72,32.83657789077023
70,73,32.24975093972389
71,74,30.0353985098525
72,75,29.330132481369557
73,76,35.06068964096511
74,77,34.04392348838389
75,78,35.45258851168879
76,79,27.273997974293536
77,80,39.69378328578904
78,81,32.84821160736575
79,82,34.880437950101566
80,83,38.19203010837109
81,84,37.01531089157154
82,85,36.06768571806619
83,86,33.78450286350066
84,87,38.84701994582132
85,88,39.774275795056504
86,89,36.02203551902648
87,90,36.97216800554772
88,91,43.33090018306131
89,92,42.70474913904777
90,93,38.9100094332189
91,94,43.27024283005366
92,95,42.685685608547985
93,96,43.33391979295213
94,97,44.15482232195005
95,98,42.20782425114835
96,99,45.36964332891303
97,100,45.90651116161612
98,101,48.547419591987506
99,102,51.17391239791821
100,103,45.68587747800772
