,_step,train_accuracy
0,4,0.2032666653394699
1,5,0.3354000151157379
2,6,0.4307999908924103
3,7,0.4412333369255066
4,8,0.46709999442100525
5,9,0.5264666676521301
6,10,0.5768833160400391
7,11,0.6112666726112366
8,12,0.6439499855041504
9,13,0.6831666827201843
10,14,0.7213500142097473
11,15,0.7531166672706604
12,16,0.778950035572052
13,17,0.8006500005722046
14,18,0.8174333572387695
15,19,0.8296833634376526
16,20,0.8389166593551636
17,21,0.8458333611488342
18,22,0.8511166572570801
19,23,0.8561166524887085
20,24,0.8602333664894104
21,25,0.8635333180427551
22,26,0.8669166564941406
23,27,0.8698333501815796
24,28,0.8723833560943604
25,29,0.8743166923522949
26,30,0.8771333694458008
27,31,0.8792166709899902
28,32,0.8811833262443542
29,33,0.8828166723251343
30,34,0.8845333456993103
31,35,0.8859500288963318
32,36,0.8875333666801453
33,37,0.8893499970436096
34,38,0.8903666734695435
35,39,0.8915166854858398
36,40,0.8926166892051697
37,41,0.8942500352859497
38,42,0.8952333331108093
39,43,0.8963666558265686
40,44,0.8974500298500061
41,45,0.8986499905586243
42,46,0.8996500372886658
43,47,0.9006833434104919
44,48,0.9017166495323181
45,49,0.90256667137146
46,50,0.9036999940872192
47,51,0.9047166705131531
48,52,0.905750036239624
49,53,0.9067833423614502
50,54,0.9075166583061218
51,55,0.9086166620254517
52,56,0.9095500111579895
53,57,0.9104166626930237
54,58,0.9112833142280579
55,59,0.9120500087738037
56,60,0.9130333662033081
57,61,0.9139333367347717
58,62,0.9146833419799805
59,63,0.9156166911125183
60,64,0.9161333441734314
61,65,0.9170833230018616
62,66,0.9179666638374329
63,67,0.9189500212669373
64,68,0.9194833636283875
65,69,0.920116662979126
66,70,0.9207000136375427
67,71,0.9216833710670471
68,72,0.9223333597183228
69,73,0.9228500127792358
70,74,0.923466682434082
71,75,0.9241833686828613
72,76,0.924750030040741
73,77,0.9254833459854126
74,78,0.9262000322341919
75,79,0.9269833564758301
76,80,0.9277499914169312
77,81,0.9285333156585693
78,82,0.9293333292007446
79,83,0.9298166632652283
80,84,0.9306166768074036
81,85,0.9311666488647461
82,86,0.931683361530304
83,87,0.932366669178009
84,88,0.9329500198364258
85,89,0.933566689491272
86,90,0.9341000318527222
87,91,0.9347500205039978
88,92,0.9352999925613403
89,93,0.9361000061035156
90,94,0.9366333484649658
91,95,0.9371833205223083
92,96,0.9377000331878662
93,97,0.9382333159446716
94,98,0.9387000203132629
95,99,0.93913334608078
96,100,0.9396166801452637
97,101,0.9398999810218811
98,102,0.9404333233833313
99,103,0.9408167004585266
