,_step,training_loss
0,3,2.307953837075467
1,4,0.5718986480983336
2,5,0.16058101094385455
3,6,0.10204029179760006
4,7,0.07690336522477459
5,8,0.0631996325588525
6,9,0.05420320585910191
7,10,0.047772464016750296
8,11,0.042351559551655135
9,12,0.038157826632575026
10,13,0.034936612244071893
11,14,0.03204194503451096
12,15,0.029681782442222495
13,16,0.02683963541533234
14,17,0.024685522971321334
15,18,0.022824684935889995
16,19,0.021277046254796306
17,20,0.019653869826576985
18,21,0.018440884694125432
19,22,0.017431334627401044
20,23,0.015881586315999948
21,24,0.014712697486139969
22,25,0.013955513664609643
23,26,0.012608146856425763
24,27,0.011722871147072328
25,28,0.011079242827171194
26,29,0.010244388057704348
27,30,0.009679817399734865
28,31,0.00908731269726613
29,32,0.008610211738592772
30,33,0.008041955109847995
31,34,0.007374446692240825
32,35,0.006896138541275826
33,36,0.006356235836006538
34,37,0.005976064090328073
35,38,0.005735060609906896
36,39,0.005370200391355425
37,40,0.005038709260400698
38,41,0.00471270449655895
39,42,0.004592875626235049
40,43,0.004365045660627641
41,44,0.003983304213288415
42,45,0.003744455059397785
43,46,0.003727405832689216
44,47,0.0033272725794881858
45,48,0.0033830596966349254
46,49,0.003108232524178958
47,50,0.0030521190667121326
48,51,0.00281387143472988
49,52,0.0026634672189939086
50,53,0.0026041174820723083
51,54,0.002428975393265875
52,55,0.002312970470075112
53,56,0.00221013401727205
54,57,0.002154890186106687
55,58,0.002030453597143196
56,59,0.0019397416199625247
57,60,0.0018752025751417368
58,61,0.0018047406500429292
59,62,0.0017705551796322956
60,63,0.001656552663366216
61,64,0.0015575539718387273
62,65,0.0015268544288863962
63,66,0.0014989275674172826
64,67,0.0014004039116977487
65,68,0.0013756724740799293
66,69,0.0013083464110832113
67,70,0.0012810352050778972
68,71,0.00120690861263368
69,72,0.0011932887557514463
70,73,0.001120208227407631
71,74,0.0010929312342504184
72,75,0.0010962743909059237
73,76,0.0010457382366028446
74,77,0.0010411381763197592
75,78,0.0009804534968433664
76,79,0.0009469408570463135
77,80,0.000960281641238795
78,81,0.0008845978142467262
79,82,0.0008714687471177607
80,83,0.0008534572059319028
81,84,0.0008344443318600863
82,85,0.0008248741535376435
83,86,0.000804288148288651
84,87,0.0007744771096062524
85,88,0.0007518867003373496
86,89,0.0007520744675159284
87,90,0.0007133244040903937
88,91,0.0006965657504207056
89,92,0.0006852465945651938
90,93,0.0006881587142299147
91,94,0.0006579984697704536
92,95,0.000644648380745175
93,96,0.0006400804696065971
94,97,0.0006266684828308483
95,98,0.0006159885308510045
96,99,0.0006046683365038024
97,100,0.0005963710827850002
98,101,0.0005770292101708526
99,102,0.000576533624898303
100,103,0.0005565220638875044
