,_step,train_accuracy
0,4,0.01721999980509281
1,5,0.023099999874830246
2,6,0.031039999797940254
3,7,0.04079999774694443
4,8,0.04811999946832657
5,9,0.058879997581243515
6,10,0.06991999596357346
7,11,0.08184000104665756
8,12,0.09277999401092529
9,13,0.10367999970912933
10,14,0.11719999462366104
11,15,0.1304199993610382
12,16,0.13991999626159668
13,17,0.15017999708652496
14,18,0.16557998955249786
15,19,0.17824000120162964
16,20,0.19175998866558075
17,21,0.20095999538898468
18,22,0.2188199907541275
19,23,0.23125998675823212
20,24,0.2489599883556366
21,25,0.26467999815940857
22,26,0.27955999970436096
23,27,0.291020005941391
24,28,0.31195998191833496
25,29,0.3317199945449829
26,30,0.34793999791145325
27,31,0.3603599965572357
28,32,0.3858799934387207
29,33,0.40309998393058777
30,34,0.42851999402046204
31,35,0.44317999482154846
32,36,0.46059998869895935
33,37,0.4857199788093567
34,38,0.501479983329773
35,39,0.515720009803772
36,40,0.5437999963760376
37,41,0.5661199688911438
38,42,0.5866000056266785
39,43,0.5949400067329407
40,44,0.6277999877929688
41,45,0.6462999582290649
42,46,0.6649999618530273
43,47,0.681119978427887
44,48,0.7037999629974365
45,49,0.7209799885749817
46,50,0.7279399633407593
47,51,0.7601199746131897
48,52,0.7787399888038635
49,53,0.7926799654960632
50,54,0.8015599846839905
51,55,0.8230599761009216
52,56,0.8421599864959717
53,57,0.8570999503135681
54,58,0.8679599761962891
55,59,0.8781399726867676
56,60,0.8825399875640869
57,61,0.8970399498939514
58,62,0.9126799702644348
59,63,0.916920006275177
60,64,0.9312999844551086
61,65,0.9393799901008606
62,66,0.9484999775886536
63,67,0.9459999799728394
64,68,0.9562599658966064
65,69,0.9673999547958374
66,70,0.9715999960899353
67,71,0.9757399559020996
68,72,0.9799599647521973
69,73,0.9827799797058105
70,74,0.9842999577522278
71,75,0.985319972038269
72,76,0.9892999529838562
73,77,0.9889599680900574
74,78,0.9925999641418457
75,79,0.9925199747085571
76,80,0.9947800040245056
77,81,0.993179976940155
78,82,0.9959399700164795
79,83,0.9963199496269226
80,84,0.9966999888420105
81,85,0.9975000023841858
82,86,0.998199999332428
83,87,0.996999979019165
84,88,0.998479962348938
85,89,0.9987799525260925
86,90,0.9987999796867371
87,91,0.9988799691200256
88,92,0.9988999962806702
89,93,0.9984399676322937
90,94,0.9993199706077576
91,95,0.9992799758911133
92,96,0.9993399977684021
93,97,0.9991199970245361
94,98,0.9991999864578247
95,99,0.9992199540138245
96,100,0.9993199706077576
97,101,0.9995399713516235
98,102,0.9994399547576904
99,103,0.9996199607849121
