,_step,train_ppl
0,4,34071.34539133211
1,5,33724.75431164952
2,6,33381.64861723947
3,7,33041.869478527886
4,8,32705.383011016525
5,9,32372.088479754802
6,10,32041.87541424978
7,11,31714.650623913447
8,12,31390.346893155478
9,13,31068.95734885391
10,14,30750.28592364272
11,15,30434.277413012518
12,16,30120.927587927512
13,17,29810.144318754712
14,18,29501.8208890398
15,19,29195.906226010316
16,20,28892.361208146925
17,21,28591.076563909155
18,22,28292.061735000778
19,23,27995.227946493524
20,24,27700.55762202149
21,25,27407.964223233994
22,26,27117.38450723119
23,27,26828.82090111167
24,28,26542.22593342122
25,29,26257.526839627983
26,30,25974.675551414122
27,31,25693.652431433402
28,32,25414.47145832912
29,33,25137.012263262957
30,34,24861.3545225955
31,35,24587.403110606832
32,36,24315.133845190692
33,37,24044.519415513063
34,38,23775.563506122664
35,39,23508.246938045806
36,40,23242.527512551074
37,41,22978.40281963216
38,42,22715.860827500812
39,43,22454.868988343504
40,44,22195.463050141643
41,45,21937.593063094173
42,46,21681.264126827577
43,47,21426.479220696478
44,48,21173.241997378394
45,49,20921.543749001197
46,50,20671.368112265547
47,51,20422.70248103749
48,52,20175.564279505907
49,53,19929.986371542822
50,54,19685.945433273067
51,55,19443.471865934087
52,56,19202.5387983858
53,57,18963.14702766718
54,58,18725.348414416458
55,59,18489.131290232028
56,60,18254.461630749465
57,61,18021.4095452466
58,62,17789.969355997328
59,63,17560.15814872945
60,64,17331.97507397707
61,65,17105.474862447507
62,66,16880.651992112955
63,67,16657.51666281362
64,68,16436.087028084705
65,69,16216.349377643617
66,70,15998.387690952799
67,71,15782.21485314995
68,72,15567.836788423854
69,73,15355.261515054977
70,74,15144.509895386282
71,75,14935.618448760013
72,76,14728.631258548185
73,77,14523.5280251306
74,78,14320.363449813023
75,79,14119.159829920518
76,80,13919.94625045843
77,81,13722.752548176715
78,82,13527.601917376689
79,83,13334.495414866074
80,84,13143.508606018915
81,85,12954.63008018966
82,86,12767.908633708648
83,87,12583.363047492992
84,88,12401.022829499905
85,89,12220.91403612892
86,90,12043.089607323865
87,91,11867.561317179863
88,92,11694.37767490753
89,93,11523.559225087998
90,94,11355.134048680286
91,95,11189.159660391668
92,96,11025.665278127904
93,97,10864.675296571471
94,98,10706.23853898313
95,99,10550.38743898312
96,100,10397.140431796242
97,101,10246.551291763484
98,102,10098.647568825687
99,103,9953.464520008089
