,_step,training_loss
0,3,9.311246132412323
1,4,6.470630988740084
2,5,5.569735430834586
3,6,5.24898894627889
4,7,5.0283809963025545
5,8,4.850945171556975
6,9,4.694620291392009
7,10,4.56018883303592
8,11,4.430945542820713
9,12,4.311502130408036
10,13,4.197721328651696
11,14,4.087101254546852
12,15,3.980472161058794
13,16,3.876259439869931
14,17,3.765938478603698
15,18,3.668529100585402
16,19,3.559782730905633
17,20,3.4581576711253117
18,21,3.3596576326771785
19,22,3.255864135006018
20,23,3.1516235062950537
21,24,3.0534625503054835
22,25,2.952099323272705
23,26,2.856612280795449
24,27,2.7629962030209994
25,28,2.664651546561927
26,29,2.5731535302965263
27,30,2.4816285371780396
28,31,2.3892416588047096
29,32,2.3023843880285297
30,33,2.2169762164877174
31,34,2.134009474725054
32,35,2.054209655837009
33,36,1.977806679512325
34,37,1.9004343711493308
35,38,1.826522791071942
36,39,1.756457341344733
37,40,1.6847653383748573
38,41,1.6249040025368071
39,42,1.5569444486969395
40,43,1.4946573915188772
41,44,1.4348400193348265
42,45,1.3793549644842482
43,46,1.3218205145053696
44,47,1.2687748879717107
45,48,1.2226784618800146
46,49,1.1743620662835605
47,50,1.1239905276319437
48,51,1.0839873366711432
49,52,1.0387861020209497
50,53,1.0001320441563923
51,54,0.960827263300879
52,55,0.9224152402919635
53,56,0.8887481124777543
54,57,0.8527969490540656
55,58,0.8241136591685446
56,59,0.7946615169445673
57,60,0.763228718910301
58,61,0.737097161903716
59,62,0.7111616602592301
60,63,0.6862705566904002
61,64,0.6622912342611113
62,65,0.6434336907246656
63,66,0.6201325521657342
64,67,0.6015534632300076
65,68,0.5801020020194221
66,69,0.5660974439560321
67,70,0.5474984814461908
68,71,0.5296902459180146
69,72,0.5153667968616151
70,73,0.502673805282827
71,74,0.4893162913228336
72,75,0.47612715643226056
73,76,0.4645320273805083
74,77,0.45335563782014343
75,78,0.43971221750242667
76,79,0.4323760259308313
77,80,0.4197329865735874
78,81,0.412841129198409
79,82,0.4016422668569966
80,83,0.3927480029432397
81,84,0.3839049526212508
82,85,0.37571824734148224
83,86,0.37066364863462614
84,87,0.36216669987168226
85,88,0.355717512468497
86,89,0.3498890930623339
87,90,0.34512090382345934
88,91,0.33986432549723405
89,92,0.3323625191523318
90,93,0.32676535622592556
91,94,0.32107727791656526
92,95,0.31599318275326177
93,96,0.31167999877218616
94,97,0.30560726803122906
95,98,0.3024009077956802
96,99,0.29779038016210524
97,100,0.2937623987856664
98,101,0.2897837975046091
99,102,0.28691580996178745
100,103,0.28357283836394026
