,_step,train_accuracy
0,4,0.9345666766166687
1,5,0.9653000235557556
2,6,0.9756166934967041
3,7,0.9806166887283325
4,8,0.9845499992370605
5,9,0.9866833686828613
6,10,0.9881666898727417
7,11,0.9895166754722595
8,12,0.9900500178337097
9,13,0.9901166558265686
10,14,0.9920499920845032
11,15,0.9922333359718323
12,16,0.9929500222206116
13,17,0.9931333661079407
14,18,0.994700014591217
15,19,0.9945166707038879
16,20,0.9952666759490967
17,21,0.9962000250816345
18,22,0.9964166879653931
19,23,0.9965500235557556
20,24,0.9966833591461182
21,25,0.996666669845581
22,26,0.9975500106811523
23,27,0.9947167038917542
24,28,0.9978166818618774
25,29,0.9981333613395691
26,30,0.9982333183288574
27,31,0.9986166954040527
28,32,0.9983000159263611
29,33,0.9990333318710327
30,34,0.9984666705131531
31,35,0.9986166954040527
32,36,0.9989500045776367
33,37,0.9989833235740662
34,38,0.9994000196456909
35,39,0.9993667006492615
36,40,0.9994000196456909
37,41,0.9994166493415833
38,42,0.9993166923522949
39,43,0.9996333718299866
40,44,0.9995666742324829
41,45,0.999500036239624
42,46,0.9997000098228455
43,47,0.9995499849319458
44,48,0.9996166825294495
45,49,0.9997833371162415
46,50,0.9998000264167786
47,51,0.9998166561126709
48,52,0.9997000098228455
49,53,0.9997667074203491
50,54,0.999750018119812
51,55,0.99958336353302
52,56,0.999833345413208
53,57,0.9998833537101746
54,58,0.9998500347137451
55,59,0.9998666644096375
56,60,0.9998999834060669
57,61,0.9998833537101746
58,62,0.9999499917030334
59,63,0.9999333620071411
60,64,0.9999499917030334
61,65,0.9999499917030334
62,66,0.9999666810035706
63,67,0.9999333620071411
64,68,0.9999833703041077
65,69,0.9999833703041077
66,70,0.9999666810035706
67,71,0.9999666810035706
68,72,1.0
69,73,0.9999833703041077
70,74,0.9999833703041077
71,75,0.9999333620071411
72,76,0.9999833703041077
73,77,1.0
74,78,1.0
75,79,0.9999833703041077
76,80,0.9999833703041077
77,81,0.9999666810035706
78,82,1.0
79,83,0.9999833703041077
80,84,1.0
81,85,1.0
82,86,1.0
83,87,0.9999666810035706
84,88,0.9999833703041077
85,89,1.0
86,90,1.0
87,91,0.9999833703041077
88,92,1.0
89,93,1.0
90,94,1.0
91,95,1.0
92,96,1.0
93,97,1.0
94,98,1.0
95,99,1.0
96,100,1.0
97,101,1.0
98,102,1.0
99,103,1.0
