,_step,train_ppl
0,4,238.88931994227116
1,5,148.51987815069145
2,6,109.2043598535825
3,7,84.8745410705878
4,8,68.76666365657543
5,9,56.51795335049502
6,10,47.13831978745452
7,11,40.01419848840097
8,12,34.01687318665939
9,13,28.464425330163817
10,14,24.042307688088073
11,15,20.62024156760723
12,16,17.4534809009254
13,17,14.799319353562684
14,18,12.607570195208284
15,19,10.727377942694472
16,20,9.028868405521594
17,21,7.848459507748081
18,22,6.75823890518959
19,23,5.857829696190908
20,24,5.127807845749038
21,25,4.535359742627171
22,26,4.067691682452661
23,27,3.677541331253545
24,28,3.2609233291674435
25,29,2.8950916973612006
26,30,2.593952312418415
27,31,2.3709765581117352
28,32,2.179336567746739
29,33,2.0148590692457238
30,34,1.883643469542265
31,35,1.7931712002333091
32,36,1.6878351896351447
33,37,1.5829190890266187
34,38,1.5084567186664004
35,39,1.4398009148056066
36,40,1.390737234713313
37,41,1.3439316122283786
38,42,1.3025566746480148
39,43,1.2655778595072495
40,44,1.2380351246203718
41,45,1.2040275842758046
42,46,1.1862001996977123
43,47,1.1687384861744172
44,48,1.1500918012313228
45,49,1.1324268350878548
46,50,1.114718412081557
47,51,1.1008310634233414
48,52,1.090157034494156
49,53,1.0822190351335523
50,54,1.0727950981515078
51,55,1.0687150332507511
52,56,1.0593459061626491
53,57,1.0550563476393031
54,58,1.0496454521911558
55,59,1.0448968323943533
56,60,1.0406806927039844
57,61,1.0380439498184015
58,62,1.0334712217917856
59,63,1.031772392793572
60,64,1.031689791094033
61,65,1.028635059774082
62,66,1.0279529050033445
63,67,1.0249700481776176
64,68,1.0241085595917794
65,69,1.0214725304773844
66,70,1.0204904492419475
67,71,1.0182946389925676
68,72,1.018135854006744
69,73,1.016350305244318
70,74,1.0153351844694696
71,75,1.0149475291126309
72,76,1.014331165806772
73,77,1.0133298467381693
74,78,1.0131328183044899
75,79,1.0122315169690692
76,80,1.0116700517552735
77,81,1.011611282751083
78,82,1.0112654315428227
79,83,1.0099019912664564
80,84,1.0093005435491762
81,85,1.0089948028190099
82,86,1.0087542752975243
83,87,1.0084313615197
84,88,1.008151543935085
85,89,1.008249719156521
86,90,1.00757278475097
87,91,1.0072491421984733
88,92,1.0069224156566932
89,93,1.0065390714572338
90,94,1.0062931280350869
91,95,1.006048951358704
92,96,1.0061469643412648
93,97,1.0059830878526241
94,98,1.0055708616221295
95,99,1.0055497799051156
96,100,1.00521599009822
97,101,1.0052873241194151
98,102,1.0056987326019409
99,103,1.0053494280732471
