,_step,train_accuracy
0,4,0.012679999694228172
1,5,0.01931999996304512
2,6,0.02435999922454357
3,7,0.02881999872624874
4,8,0.03553999960422516
5,9,0.04360000044107437
6,10,0.05299999937415123
7,11,0.06407999992370605
8,12,0.07107999920845032
9,13,0.08173999935388565
10,14,0.09057999402284622
11,15,0.09944000095129013
12,16,0.10933999717235565
13,17,0.12051999568939209
14,18,0.13057999312877655
15,19,0.14165998995304108
16,20,0.15065999329090118
17,21,0.16232000291347504
18,22,0.1710599958896637
19,23,0.18209999799728394
20,24,0.1933399885892868
21,25,0.19953998923301697
22,26,0.21050000190734863
23,27,0.22301998734474182
24,28,0.22905999422073364
25,29,0.23995999991893768
26,30,0.2523999810218811
27,31,0.26269999146461487
28,32,0.2737399935722351
29,33,0.2838599979877472
30,34,0.29635998606681824
31,35,0.3053399920463562
32,36,0.3162599802017212
33,37,0.331959992647171
34,38,0.3405599892139435
35,39,0.34995999932289124
36,40,0.3646000027656555
37,41,0.37553998827934265
38,42,0.38575997948646545
39,43,0.3965599834918976
40,44,0.4087599813938141
41,45,0.4300599992275238
42,46,0.4402199983596802
43,47,0.45509999990463257
44,48,0.4672600030899048
45,49,0.4790000021457672
46,50,0.4791199862957001
47,51,0.5049600005149841
48,52,0.5217199921607971
49,53,0.5353400111198425
50,54,0.5516999959945679
51,55,0.564520001411438
52,56,0.5798599720001221
53,57,0.5988799929618835
54,58,0.6093599796295166
55,59,0.6230599880218506
56,60,0.6345999836921692
57,61,0.6502799987792969
58,62,0.6685199737548828
59,63,0.6743599772453308
60,64,0.6954399943351746
61,65,0.7141799926757812
62,66,0.7269399762153625
63,67,0.7437599897384644
64,68,0.7478799819946289
65,69,0.7737799882888794
66,70,0.7870199680328369
67,71,0.7971400022506714
68,72,0.8091999888420105
69,73,0.821899950504303
70,74,0.8323000073432922
71,75,0.8330599665641785
72,76,0.8570599555969238
73,77,0.8657799959182739
74,78,0.8815799951553345
75,79,0.88291996717453
76,80,0.8941400051116943
77,81,0.8989999890327454
78,82,0.9158200025558472
79,83,0.9164999723434448
80,84,0.9274999499320984
81,85,0.9398199915885925
82,86,0.9424200057983398
83,87,0.9478799700737
84,88,0.954479992389679
85,89,0.9591999650001526
86,90,0.9655199646949768
87,91,0.9676599502563477
88,92,0.9699399471282959
89,93,0.970259964466095
90,94,0.9775999784469604
91,95,0.979919970035553
92,96,0.9792199730873108
93,97,0.9851599931716919
94,98,0.9864599704742432
95,99,0.9897799491882324
96,100,0.9908599853515625
97,101,0.9922399520874023
98,102,0.9905999898910522
99,103,0.9935199618339539
