,_step,train_ppl
0,4,761.4804601635694
1,5,764.2182566656719
2,6,772.3267947227336
3,7,767.6232329537269
4,8,768.5959404774006
5,9,775.8344841852
6,10,765.5061136534106
7,11,765.1794391861033
8,12,766.1322941953975
9,13,761.7864174595014
10,14,766.0516323488704
11,15,784.5527639387191
12,16,767.3918986722335
13,17,767.3147883362857
14,18,759.2144810269534
15,19,761.0475225178596
16,20,751.4808351785339
17,21,758.0784415262979
18,22,754.6994198329189
19,23,764.9273075367881
20,24,752.5347335141073
21,25,751.7792214476304
22,26,749.1084285016437
23,27,750.5993433420354
24,28,749.9189817470834
25,29,741.4219636796552
26,30,744.0102477846364
27,31,747.5698645092667
28,32,749.1854423493211
29,33,747.1557302949977
30,34,746.529743959573
31,35,749.4934568109425
32,36,747.7242203658052
33,37,746.8590135741781
34,38,745.4022969072862
35,39,740.9086504362791
36,40,738.3403704545477
37,41,740.7957660975917
38,42,740.6914228964285
39,43,739.0760598967894
40,44,737.6923895702068
41,45,741.2565036437938
42,46,738.2854050980609
43,47,750.5552808629602
44,48,740.5958537758952
45,49,739.3030376577182
46,50,739.6693319226276
47,51,728.0915726241959
48,52,732.9383826807767
49,53,745.4697080078648
50,54,731.333499253987
51,55,729.0656814870231
52,56,732.3566690953085
53,57,732.3736048538814
54,58,731.093318706183
55,59,732.1800273510376
56,60,732.961458484977
57,61,732.2775804654781
58,62,732.5740357505535
59,63,729.7523144750088
60,64,730.9647655605398
61,65,731.1624269812903
62,66,736.3780806095143
63,67,730.8374594740138
64,68,731.079358714337
65,69,740.468521031164
66,70,742.2931538045682
67,71,747.114345107207
68,72,729.1196636586598
69,73,730.7433218109667
70,74,726.9018207838844
71,75,725.1444911893772
72,76,728.9720344610066
73,77,728.473349731574
74,78,728.7935221486994
75,79,729.1405077432838
76,80,729.0849506152605
77,81,728.3173618907922
78,82,726.1634382360842
79,83,727.8972870433992
80,84,726.3235046990545
81,85,732.7247525011668
82,86,729.4277387284461
83,87,727.8959324364727
84,88,726.3533461864329
85,89,726.1039437418317
86,90,725.1038011360934
87,91,725.0342157965011
88,92,723.182789019783
89,93,732.6504258056381
90,94,722.8594821966656
91,95,723.8251545719511
92,96,723.2123345385405
93,97,721.268999817102
94,98,719.5042074123019
95,99,719.3652825278743
96,100,717.8852113293665
97,101,719.96471126845
98,102,719.752383791854
99,103,718.1210712030859
