,_step,train_accuracy
0,4,0.4612833261489868
1,5,0.6151833534240723
2,6,0.7106666564941406
3,7,0.7738000154495239
4,8,0.8027999997138977
5,9,0.8249833583831787
6,10,0.8419333696365356
7,11,0.855400025844574
8,12,0.8654167056083679
9,13,0.8732166886329651
10,14,0.8794333338737488
11,15,0.8838666677474976
12,16,0.8884000182151794
13,17,0.8918166756629944
14,18,0.8955000042915344
15,19,0.8981833457946777
16,20,0.901199996471405
17,21,0.9036833643913269
18,22,0.9066333174705505
19,23,0.909166693687439
20,24,0.9112499952316284
21,25,0.9133000373840332
22,26,0.9155833721160889
23,27,0.9176833629608154
24,28,0.91961669921875
25,29,0.9214833378791809
26,30,0.9232000112533569
27,31,0.9247666597366333
28,32,0.9262166619300842
29,33,0.9278166890144348
30,34,0.9295499920845032
31,35,0.9310666918754578
32,36,0.9328166842460632
33,37,0.9343166947364807
34,38,0.9355833530426025
35,39,0.9370166659355164
36,40,0.9379833340644836
37,41,0.9392333626747131
38,42,0.9402999877929688
39,43,0.9417666792869568
40,44,0.9426167011260986
41,45,0.9437833428382874
42,46,0.9447667002677917
43,47,0.9458833336830139
44,48,0.9469666481018066
45,49,0.9480167031288147
46,50,0.9492166638374329
47,51,0.9500666856765747
48,52,0.9506333470344543
49,53,0.9519000053405762
50,54,0.9527333378791809
51,55,0.9538333415985107
52,56,0.954633355140686
53,57,0.9555667042732239
54,58,0.9562667012214661
55,59,0.9572499990463257
56,60,0.9580833315849304
57,61,0.9589000344276428
58,62,0.9598667025566101
59,63,0.9605833292007446
60,64,0.9610666632652283
61,65,0.9616833329200745
62,66,0.9622333645820618
63,67,0.9628166556358337
64,68,0.9636333584785461
65,69,0.9640833735466003
66,70,0.9645833373069763
67,71,0.9653333425521851
68,72,0.9658499956130981
69,73,0.9662333726882935
70,74,0.9668000340461731
71,75,0.9671000242233276
72,76,0.9676666855812073
73,77,0.9680500030517578
74,78,0.9684833288192749
75,79,0.9687833189964294
76,80,0.9693333506584167
77,81,0.9698166847229004
78,82,0.9703666567802429
79,83,0.9709500074386597
80,84,0.9711833596229553
81,85,0.971500039100647
82,86,0.9718999862670898
83,87,0.97243332862854
84,88,0.9728333353996277
85,89,0.9732500314712524
86,90,0.9734500050544739
87,91,0.9738667011260986
88,92,0.9741666913032532
89,93,0.9744333624839783
90,94,0.9749333262443542
91,95,0.9748333692550659
92,96,0.9756333231925964
93,97,0.9760333299636841
94,98,0.9761833548545837
95,99,0.9761833548545837
96,100,0.9766499996185303
97,101,0.9767333269119263
98,102,0.976983368396759
99,103,0.9775000214576721
