,_step,train_accuracy
0,4,0.3236199915409088
1,5,0.4347800016403198
2,6,0.5091999769210815
3,7,0.563319981098175
4,8,0.5643999576568604
5,9,0.6398000121116638
6,10,0.6490600109100342
7,11,0.7272999882698059
8,12,0.757099986076355
9,13,0.7081599831581116
10,14,0.7917400002479553
11,15,0.8105599880218506
12,16,0.8344599604606628
13,17,0.8594599962234497
14,18,0.8608999848365784
15,19,0.8922199606895447
16,20,0.855679988861084
17,21,0.8924799561500549
18,22,0.9173199534416199
19,23,0.9621599912643433
20,24,0.9804799556732178
21,25,0.9604599475860596
22,26,0.9676599502563477
23,27,0.9814599752426147
24,28,0.975820004940033
25,29,0.9857999682426453
26,30,0.9794999957084656
27,31,0.9854399561882019
28,32,0.9876199960708618
29,33,0.9843399524688721
30,34,0.9483399987220764
31,35,0.983299970626831
32,36,0.9906999468803406
33,37,0.996239960193634
34,38,0.9922599792480469
35,39,0.9942999482154846
36,40,0.988379955291748
37,41,0.9944999814033508
38,42,0.9968999624252319
39,43,0.995959997177124
40,44,0.9924399852752686
41,45,0.9931199550628662
42,46,0.9976399540901184
43,47,0.9986799955368042
44,48,0.9962599873542786
45,49,0.9975999593734741
46,50,0.9983599781990051
47,51,0.9983599781990051
48,52,0.9973399639129639
49,53,0.9957000017166138
50,54,0.9847399592399597
51,55,0.9970799684524536
52,56,0.9982999563217163
53,57,0.9966599941253662
54,58,0.9975799918174744
55,59,0.9992199540138245
56,60,0.998420000076294
57,61,0.9983999729156494
58,62,0.9980799555778503
59,63,0.9996799826622009
60,64,0.9997599720954895
61,65,0.9991199970245361
62,66,0.9977999925613403
63,67,0.9965199828147888
64,68,0.9979400038719177
65,69,0.9978799819946289
66,70,0.9988600015640259
67,71,0.9983199834823608
68,72,0.9993399977684021
69,73,0.9922599792480469
70,74,0.9993599653244019
71,75,0.9993599653244019
72,76,0.9983399510383606
73,77,0.997439980506897
74,78,0.9987199902534485
75,79,0.9990399479866028
76,80,0.9995799660682678
77,81,0.9991799592971802
78,82,0.9994399547576904
79,83,0.9987199902534485
80,84,0.9991599917411804
81,85,0.9995599985122681
82,86,0.9994999766349792
83,87,0.9998799562454224
84,88,0.9996999502182007
85,89,0.9997999668121338
86,90,0.9996599555015564
87,91,0.9973599910736084
88,92,0.9837200045585632
89,93,0.999239981174469
90,94,0.9989199638366699
91,95,0.9996199607849121
92,96,0.9996599555015564
93,97,0.9996999502182007
94,98,0.9994999766349792
95,99,0.9994399547576904
96,100,0.9959799647331238
97,101,0.9992799758911133
98,102,0.9994399547576904
99,103,0.9990599751472473
