,_step,train_accuracy
0,4,0.10453999787569046
1,5,0.16830000281333923
2,6,0.2157599925994873
3,7,0.27757999300956726
4,8,0.3227599859237671
5,9,0.3848399817943573
6,10,0.4360399842262268
7,11,0.5024200081825256
8,12,0.5410400032997131
9,13,0.5497599840164185
10,14,0.640999972820282
11,15,0.697659969329834
12,16,0.759880006313324
13,17,0.7673599720001221
14,18,0.8149600028991699
15,19,0.8482599854469299
16,20,0.8811999559402466
17,21,0.891819953918457
18,22,0.9414399862289429
19,23,0.9243999719619751
20,24,0.9550199508666992
21,25,0.9769399762153625
22,26,0.9805199503898621
23,27,0.9786999821662903
24,28,0.9825799465179443
25,29,0.9837799668312073
26,30,0.9892799854278564
27,31,0.9914000034332275
28,32,0.9946199655532837
29,33,0.9951399564743042
30,34,0.9912199974060059
31,35,0.9963600039482117
32,36,0.9972599744796753
33,37,0.9970199465751648
34,38,0.997759997844696
35,39,0.9969799518585205
36,40,0.9956599473953247
37,41,0.9980599880218506
38,42,0.9979599714279175
39,43,0.9993999600410461
40,44,0.9993999600410461
41,45,0.9994199872016907
42,46,0.9986400008201599
43,47,0.9986199736595154
44,48,0.9990999698638916
45,49,0.999019980430603
46,50,0.9993000030517578
47,51,0.999459981918335
48,52,0.9994399547576904
49,53,0.9993599653244019
50,54,0.9995599985122681
51,55,0.9989799857139587
52,56,0.9995999932289124
53,57,0.9988399744033813
54,58,0.9995799660682678
55,59,0.9992599487304688
56,60,0.9991599917411804
57,61,0.9983799457550049
58,62,0.9994799494743347
59,63,0.9995799660682678
60,64,0.9993000030517578
61,65,0.9994399547576904
62,66,0.9996199607849121
63,67,0.9995599985122681
64,68,0.9991999864578247
65,69,0.9994199872016907
66,70,0.9995200037956238
67,71,0.9945199489593506
68,72,0.9994999766349792
69,73,0.9995999932289124
70,74,0.9995599985122681
71,75,0.9994399547576904
72,76,0.9994999766349792
73,77,0.9994799494743347
74,78,0.9995599985122681
75,79,0.9996599555015564
76,80,0.9995200037956238
77,81,0.999459981918335
78,82,0.9995999932289124
79,83,0.9996199607849121
80,84,0.9996399879455566
81,85,0.9996199607849121
82,86,0.9992599487304688
83,87,0.9964199662208557
84,88,0.9996199607849121
85,89,0.9996399879455566
86,90,0.9995599985122681
87,91,0.9995799660682678
88,92,0.9996399879455566
89,93,0.9995799660682678
90,94,0.9996399879455566
91,95,0.9996399879455566
92,96,0.9994999766349792
93,97,0.9996399879455566
94,98,0.9996199607849121
95,99,0.9996399879455566
96,100,0.9996599555015564
97,101,0.9996599555015564
98,102,0.9996399879455566
99,103,0.9996599555015564
