,_step,train_ppl
0,4,34844.4617732239
1,5,34810.83402619419
2,6,34777.249848373496
3,7,34743.691750697035
4,8,34710.170760691675
5,9,34676.68424014263
6,10,34643.22969352743
7,11,34609.81014823832
8,12,34576.42258133257
9,13,34543.07219568445
10,14,34509.750130351356
11,15,34476.463501903236
12,16,34443.21087871566
13,17,34409.98422071301
14,18,34376.79530804851
15,19,34343.63758555688
16,20,34310.51512577482
17,21,34277.42511957639
18,22,34244.36624669565
19,23,34211.34793572035
20,24,34178.36146089742
21,25,34145.40196282213
22,26,34112.47218624011
23,27,34079.57722564779
24,28,34046.70957218782
25,29,34013.8811324177
26,30,33981.083955140064
27,31,33948.313827223305
28,32,33915.57456421182
29,33,33882.86641105833
30,34,33850.193817959684
31,35,33817.55135965005
32,36,33784.937787389375
33,37,33752.35671216953
34,38,33719.806151444645
35,39,33687.28525548926
36,40,33654.80272888761
37,41,33622.342096197965
38,42,33589.913978778335
39,43,33557.517511312755
40,44,33525.157467233345
41,45,33492.82811849949
42,46,33460.525582755814
43,47,33428.250730578104
44,48,33396.0073043372
45,49,33363.79548668408
46,50,33331.61634492487
47,51,33299.46261976889
48,52,33267.3357908637
49,53,33235.247202183644
50,54,33203.18398275906
51,55,33171.152013820894
52,56,33139.14722707186
53,57,33107.17012399913
54,58,33075.22910312871
55,59,33043.31629187452
56,60,33011.425906661025
57,61,32979.569802551276
58,62,32947.739347025185
59,63,32915.93832098977
60,64,32884.16625646819
61,65,32852.41696797566
62,66,32820.69865150101
63,67,32789.01295439343
64,68,32757.353997894304
65,69,32725.72537492791
66,70,32694.132014544655
67,71,32662.562330343822
68,72,32631.01594169174
69,73,32599.499908979506
70,74,32568.0149940307
71,75,32536.55960132216
72,76,32505.126560523382
73,77,32473.721943081826
74,78,32442.34007649902
75,79,32410.997566165886
76,80,32379.675188932204
77,81,32348.385551291576
78,82,32317.122463784974
79,83,32285.890474567786
80,84,32254.676972635076
81,85,32223.49174424615
82,86,32192.338556215003
83,87,32161.213369053527
84,88,32130.111833914772
85,89,32099.03713733157
86,90,32067.99413473237
87,91,32036.97397744159
88,92,32005.977954581485
89,93,31975.00749321528
90,94,31944.066391628163
91,95,31913.151631620338
92,96,31882.258609602824
93,97,31851.395464231184
94,98,31820.557431429086
95,99,31789.758059036263
96,100,31758.979451101273
97,101,31728.22276037829
98,102,31697.49134906971
99,103,31666.784865490717
