,_step,train_ppl
0,4,1373.9335276308298
1,5,1003.7518296644689
2,6,868.828965248486
3,7,791.3923409612113
4,8,737.0069739045596
5,9,695.2727743385916
6,10,661.6150104350502
7,11,633.4711437778641
8,12,609.4856929214804
9,13,588.5414924674209
10,14,570.0623479197237
11,15,553.5779983617874
12,16,538.8241247117843
13,17,525.4454152388433
14,18,513.3054510325256
15,19,502.2905989622047
16,20,492.1454888857833
17,21,482.83894024478127
18,22,474.1785237861191
19,23,466.0990645835488
20,24,458.51067513845334
21,25,451.44663961669846
22,26,444.72752505618763
23,27,438.36881604411434
24,28,432.370519650586
25,29,426.61876610695265
26,30,421.13633674181784
27,31,415.94121021353743
28,32,410.92855467559696
29,33,406.1250845767309
30,34,401.5136165077078
31,35,397.1456025371703
32,36,392.8962101228211
33,37,388.83073495612433
34,38,384.86026887832867
35,39,381.0819602534281
36,40,377.4120280550087
37,41,373.87267073956735
38,42,370.4655656233341
39,43,367.17383833364994
40,44,363.9504840893538
41,45,360.87118644865996
42,46,357.85244102064013
43,47,354.9500398274807
44,48,352.13828990475616
45,49,349.3706922844057
46,50,346.7425028184051
47,51,344.1333568407555
48,52,341.62930565106086
49,53,339.1667996497545
50,54,336.7939672201511
51,55,334.47254979153877
52,56,332.2137719330124
53,57,329.975257513943
54,58,327.82216077337307
55,59,325.71366754200244
56,60,323.6624192504561
57,61,321.6349863228527
58,62,319.69368644990226
59,63,317.7597363352182
60,64,315.8720106407825
61,65,313.9971730055259
62,66,312.2036706156323
63,67,310.4319820326264
64,68,308.69216601137845
65,69,306.9835443709897
66,70,305.3054390657401
67,71,303.6600129067392
68,72,302.02415539177656
69,73,300.4519427885398
70,74,298.88117549917473
71,75,297.3526082714655
72,76,295.8295884012448
73,77,294.36093090677934
74,78,292.8917509723512
75,79,291.4509462383606
76,80,290.03712396620455
77,81,288.64936116635914
78,82,287.27888317919343
79,83,285.9331655209741
80,84,284.5956532543882
81,85,283.2989933179589
82,86,282.0096299259257
83,87,280.7273437321534
84,88,279.48124983296543
85,89,278.2398514745291
86,90,277.03813590439256
87,91,275.8100306277174
88,92,274.635026168868
89,93,273.4735635206102
90,94,272.32833142381077
91,95,271.1909733043335
92,96,270.0607988197189
93,97,268.9542933243046
94,98,267.8758172883526
95,99,266.77736638353673
96,100,265.7345074404439
97,101,264.68740436371314
98,102,263.6373121447228
99,103,262.6149464324505
