,_step,training_loss
0,3,8.39934600039821
1,4,5.8882654548605995
2,5,4.677711394131946
3,6,4.541953135634322
4,7,4.488993421539931
5,8,4.441767958423975
6,9,4.410829518457203
7,10,4.426455201395332
8,11,4.407238591967336
9,12,4.399357965230332
10,13,4.394400325882465
11,14,4.4048285411142025
12,15,4.396391021016309
13,16,4.378136544581264
14,17,4.361223725711598
15,18,4.369814426392851
16,19,4.421954150090132
17,20,4.430604472489613
18,21,4.388572069690051
19,22,4.3920821314272676
20,23,4.3677164782648505
21,24,4.369536349840481
22,25,4.366034056524486
23,26,4.352325055910193
24,27,4.31489995922274
25,28,4.330124472718104
26,29,4.317785841119869
27,30,4.3330099503402515
28,31,4.300832313040028
29,32,4.27455323431498
30,33,4.284560531606455
31,34,4.532383007161758
32,35,4.448311700845314
33,36,4.428118055738756
34,37,4.400136859825505
35,38,4.403417854357864
36,39,4.373695893055948
37,40,4.369016390017537
38,41,4.370608517580934
39,42,4.377960338007154
40,43,4.352333663979454
41,44,4.3650026138481275
42,45,4.361024456560764
43,46,4.366788558033116
44,47,4.359402280939205
45,48,4.343419455506307
46,49,4.3336489304252295
47,50,4.337538899668037
48,51,4.333438728166663
49,52,4.34364566290775
50,53,4.337752948331711
51,54,4.345290791348118
52,55,4.319634883909884
53,56,4.324131893684797
54,57,4.313491092008703
55,58,4.321954696684542
56,59,4.323239689897698
57,60,4.3151835139145325
58,61,4.306705234605638
59,62,4.303111210503541
60,63,4.323497145377156
61,64,4.278449065849909
62,65,4.33482794017743
63,66,4.29320263191867
64,67,4.2950423038219245
65,68,4.319824333386043
66,69,4.2900400051985255
67,70,4.281360504267465
68,71,4.291786980446037
69,72,4.262649094662093
70,73,4.288053105249429
71,74,4.270056141611865
72,75,4.280923560452278
73,76,4.2696367627214595
74,77,4.296042376467029
75,78,4.2729695459156085
76,79,4.303862657083575
77,80,4.29153697996798
78,81,4.265055988145911
79,82,4.28164679802897
80,83,4.261004017442084
81,84,4.267992634297637
82,85,4.273210228556562
83,86,4.268389498791121
84,87,4.295813606218304
85,88,4.254779332739008
86,89,4.264688214377674
87,90,4.2560282119399755
88,91,4.2239818262017295
89,92,4.195663308243617
90,93,4.190241329505316
91,94,4.201159225400452
92,95,4.190048042160775
93,96,4.16406992329356
94,97,4.174462108051076
95,98,4.137206158674586
96,99,4.156105792735849
97,100,4.142048832705564
98,101,4.143729025750514
99,102,4.11036741825016
100,103,4.040270290716225
