,_step,training_loss
0,3,2.3079538208081014
1,4,2.307938262089483
2,5,2.307927557146117
3,6,2.3079136510901868
4,7,2.3078899098866024
5,8,2.307879323389993
6,9,2.307856584662822
7,10,2.307841991819044
8,11,2.3078266699939394
9,12,2.3078116567404288
10,13,2.3077921308179907
11,14,2.307782591533051
12,15,2.3077637590070776
13,16,2.30774716781909
14,17,2.307723576071928
15,18,2.3077154012122896
16,19,2.3076968970837624
17,20,2.30767752773472
18,21,2.3076654354900694
19,22,2.3076425518816723
20,23,2.3076215573211214
21,24,2.3076137672863535
22,25,2.307594561627679
23,26,2.3075850101422146
24,27,2.3075693101008565
25,28,2.3075467162549113
26,29,2.307527179657015
27,30,2.307514377240179
28,31,2.3074963606242687
29,32,2.307481639674986
30,33,2.3074610889085068
31,34,2.30744328071822
32,35,2.307428480465529
33,36,2.3074053116698763
34,37,2.3074040646746217
35,38,2.3073771116830137
36,39,2.30736150822914
37,40,2.307344813845051
38,41,2.3073301706741107
39,42,2.3073107753989537
40,43,2.3073006957324584
41,44,2.3072818159294535
42,45,2.307266658303072
43,46,2.307242534308037
44,47,2.3072388395825936
45,48,2.307214508178646
46,49,2.3072041606089706
47,50,2.307175080659293
48,51,2.3071697708894447
49,52,2.307146850679475
50,53,2.307133263362242
51,54,2.3071150134113045
52,55,2.307101819052625
53,56,2.307085835857432
54,57,2.3070747643899816
55,58,2.3070508178109046
56,59,2.307032040695646
57,60,2.307021409972136
58,61,2.3069966403660236
59,62,2.3069834988762827
60,63,2.3069645524787497
61,64,2.3069495590510907
62,65,2.3069354359274987
63,66,2.3069170965060497
64,67,2.3069016684347123
65,68,2.3068887384207266
66,69,2.3068687331193547
67,70,2.3068494588327306
68,71,2.3068311992230446
69,72,2.306828536458615
70,73,2.3067995678387216
71,74,2.3067844051287882
72,75,2.306769011625603
73,76,2.306754755312954
74,77,2.306734420089071
75,78,2.3067176001412526
76,79,2.3066980960780876
77,80,2.3066875273739096
78,81,2.3066635975705534
79,82,2.306657274648833
80,83,2.306635567374321
81,84,2.3066219790403775
82,85,2.3066080709510266
83,86,2.3065891875895357
84,87,2.3065721353234006
85,88,2.3065529688080746
86,89,2.306535218061923
87,90,2.306521528056944
88,91,2.3065007276880714
89,92,2.306490395369052
90,93,2.3064670801671077
91,94,2.306453877674745
92,95,2.3064380846043893
93,96,2.306421702858736
94,97,2.306408271606543
95,98,2.306393836861226
96,99,2.306372206856701
97,100,2.306358020188712
98,101,2.3063367917847786
99,102,2.3063317941450108
100,103,2.3063142447075102
