,_step,training_loss
0,3,9.311246149222942
1,4,9.176814246595951
2,5,8.850018794076485
3,6,8.448907450625772
4,7,8.030665995781881
5,8,7.747520367304484
6,9,7.579127658877456
7,10,7.467035803878517
8,11,7.387224619848686
9,12,7.324375658704524
10,13,7.269877312476175
11,14,7.220313235333092
12,15,7.176402819784064
13,16,7.13759219855593
14,17,7.1021303628620345
15,18,7.070275758442126
16,19,7.041286623268797
17,20,7.014904904783818
18,21,6.990731875101726
19,22,6.967584856769495
20,23,6.946703505097774
21,24,6.927517849102355
22,25,6.909457152349907
23,26,6.892861571228295
24,27,6.876924661167881
25,28,6.8615489507976335
26,29,6.84796560856334
27,30,6.834202034431591
28,31,6.82119863911679
29,32,6.8093268578512625
30,33,6.7978325768520955
31,34,6.786780336446929
32,35,6.775687987344307
33,36,6.76549712398596
34,37,6.755553216264959
35,38,6.745769571839717
36,39,6.737270806965075
37,40,6.727902458425154
38,41,6.7187280613079405
39,42,6.710616166131539
40,43,6.7029531253011605
41,44,6.694313789668836
42,45,6.686406959567154
43,46,6.6794712752626655
44,47,6.671845578310783
45,48,6.664687813374034
46,49,6.657929855480528
47,50,6.650421079836394
48,51,6.64387892003645
49,52,6.637257642913283
50,53,6.631406620929115
51,54,6.6245516517706085
52,55,6.61840165707103
53,56,6.6129496348531625
54,57,6.607091652719598
55,58,6.60068060222425
56,59,6.5954936470901755
57,60,6.589585697441771
58,61,6.584257142585621
59,62,6.578932394061172
60,63,6.573339587763736
61,64,6.567940624136674
62,65,6.562716065791616
63,66,6.557913880599172
64,67,6.552536458299871
65,68,6.547610149048922
66,69,6.5431042010324045
67,70,6.53810203284548
68,71,6.53352317475436
69,72,6.529012048453615
70,73,6.524136827703108
71,74,6.5197221270778725
72,75,6.515094138028329
73,76,6.510901446928058
74,77,6.506803483293767
75,78,6.501940597567642
76,79,6.49806909393846
77,80,6.493629304986251
78,81,6.490135757546676
79,82,6.485303707290114
80,83,6.481658538182576
81,84,6.477727986218636
82,85,6.473736549678602
83,86,6.469833704463222
84,87,6.466132406602826
85,88,6.46212845517878
86,89,6.457979369581792
87,90,6.454575258388854
88,91,6.451243191434626
89,92,6.446843737050107
90,93,6.443230720988491
91,94,6.4404142948619105
92,95,6.436284910168564
93,96,6.432611908829003
94,97,6.429692021587439
95,98,6.42574359659563
96,99,6.422694444656372
97,100,6.41888171329833
98,101,6.4158033613573044
99,102,6.41269402336656
100,103,6.40901537945396
