,_step,training_loss
0,3,10.937697508146085
1,4,4.551157098901851
2,5,4.033227666869493
3,6,3.735717482579029
4,7,3.4783850862546957
5,8,3.245901160227978
6,9,3.007456019101545
7,10,2.780845003664646
8,11,2.53647813040887
9,12,2.2999302959807997
10,13,2.0317048755143303
11,14,1.7567772600047118
12,15,1.4770684789513688
13,16,1.2390630521127939
14,17,0.9959005707365167
15,18,0.7748617561881804
16,19,0.6536349873713521
17,20,0.5027916767560613
18,21,0.424762605972912
19,22,0.4356252723337744
20,23,0.39336048013261515
21,24,0.3474469976047116
22,25,0.30518512995651614
23,26,0.28973906854991716
24,27,0.2968707074937613
25,28,0.27736834745349176
26,29,0.28664445135828176
27,30,0.26635615554307124
28,31,0.22851743882574388
29,32,0.22157525642753562
30,33,0.22749489547727664
31,34,0.2487891495342145
32,35,0.22910010761312208
33,36,0.18824898462999812
34,37,0.1910398037213346
35,38,0.19790421510139083
36,39,0.18722653058369446
37,40,0.1929435448725815
38,41,0.1737012123436574
39,42,0.17453111017413456
40,43,0.18330493146348792
41,44,0.157451008744252
42,45,0.1504838306675939
43,46,0.15513307281086208
44,47,0.15249432741528582
45,48,0.16331666922839858
46,49,0.15305876369823884
47,50,0.1507307098287603
48,51,0.14736035884932028
49,52,0.13100144060333366
50,53,0.13719746114595618
51,54,0.13461677363270994
52,55,0.12970708963720848
53,56,0.12779567249671883
54,57,0.13226861270416118
55,58,0.1365009464628404
56,59,0.11189119993706646
57,60,0.11633226879970039
58,61,0.13726629922166467
59,62,0.1228699358966192
60,63,0.10449527399352444
61,64,0.09946731651616295
62,65,0.12025345045396739
63,66,0.1299070220326295
64,67,0.09020784889798031
65,68,0.11350825658101407
66,69,0.11412905844981255
67,70,0.09715128850544352
68,71,0.08721661364750179
69,72,0.11178573164040856
70,73,0.10522671304928982
71,74,0.09248248430068993
72,75,0.09961444454248566
73,76,0.09812754476466752
74,77,0.08970057466746215
75,78,0.09332652492901249
76,79,0.09721180729691864
77,80,0.0846837525377455
78,81,0.0790806310584821
79,82,0.08946600447520804
80,83,0.08882946716597699
81,84,0.09472916342670579
82,85,0.08174126109827662
83,86,0.07905480707459667
84,87,0.08377189071768004
85,88,0.07849794250610463
86,89,0.07627931817451401
87,90,0.07710750535835544
88,91,0.08854674877803725
89,92,0.09426956398703178
90,93,0.07802593010380064
91,94,0.06889223221265485
92,95,0.06620950123552433
93,96,0.08324814010101854
94,97,0.0758432825179318
95,98,0.07143899849246797
96,99,0.06889763282959724
97,100,0.07221423182279214
98,101,0.07080933432359143
99,102,0.08152300073667561
100,103,0.06028313233571894
