,_step,train_accuracy
0,4,0.10925000160932541
1,5,0.10506666451692581
2,6,0.09831666946411133
3,7,0.1042499989271164
4,8,0.09818333387374878
5,9,0.10029999911785126
6,10,0.10460000485181808
7,11,0.10235000401735306
8,12,0.1050499975681305
9,13,0.09961666911840439
10,14,0.10249999910593033
11,15,0.09769999980926514
12,16,0.09946666657924652
13,17,0.10241666436195374
14,18,0.10249999910593033
15,19,0.09771666675806046
16,20,0.09925000369548798
17,21,0.09950000047683716
18,22,0.09771666675806046
19,23,0.09056666493415833
20,24,0.09871666878461838
21,25,0.09761666506528854
22,26,0.09871666878461838
23,27,0.09073333442211151
24,28,0.0989166647195816
25,29,0.11258333176374435
26,30,0.11275000125169754
27,31,0.09038333594799042
28,32,0.09915000200271606
29,33,0.09915000200271606
30,34,0.09743333607912064
31,35,0.11240000277757645
32,36,0.11236666887998581
33,37,0.09746666997671127
34,38,0.10226666927337646
35,39,0.09939999878406525
36,40,0.11236666887998581
37,41,0.09871666878461838
38,42,0.11236666887998581
39,43,0.1125333309173584
40,44,0.11236666887998581
41,45,0.11246667057275772
42,46,0.09736666828393936
43,47,0.09736666828393936
44,48,0.09871666878461838
45,49,0.09871666878461838
46,50,0.1124500036239624
47,51,0.09921666979789734
48,52,0.09863333404064178
49,53,0.10451667010784149
50,54,0.09861666709184647
51,55,0.09051666408777237
52,56,0.09051666408777237
53,57,0.09863333404064178
54,58,0.09051666408777237
55,59,0.09756666421890259
56,60,0.11241666972637177
57,61,0.09915000200271606
58,62,0.09755000472068787
59,63,0.09768333286046982
60,64,0.09946666657924652
61,65,0.1124500036239624
62,66,0.09051666408777237
63,67,0.09915000200271606
64,68,0.09035000205039978
65,69,0.09871666878461838
66,70,0.09930000454187393
67,71,0.09736666828393936
68,72,0.09915000200271606
69,73,0.09871666878461838
70,74,0.10458333790302277
71,75,0.10441666841506958
72,76,0.10235000401735306
73,77,0.09736666828393936
74,78,0.09759999811649323
75,79,0.09934999793767929
76,80,0.1125333309173584
77,81,0.09759999811649323
78,82,0.09915000200271606
79,83,0.09871666878461838
80,84,0.09736666828393936
81,85,0.09768333286046982
82,86,0.09035000205039978
83,87,0.10441666841506958
84,88,0.09946666657924652
85,89,0.09930000454187393
86,90,0.09946666657924652
87,91,0.10235000401735306
88,92,0.10220000147819519
89,93,0.0987333357334137
90,94,0.09753333777189255
91,95,0.11241666972637177
92,96,0.09863333404064178
93,97,0.09946666657924652
94,98,0.1044333353638649
95,99,0.10453333705663681
96,100,0.10218333452939987
97,101,0.09925000369548798
98,102,0.09736666828393936
99,103,0.0975833311676979
