,_step,train_ppl
0,4,1345.2370739293726
1,5,1348.5025202131642
2,6,1563.1175506662084
3,7,1540.7275464608133
4,8,1692.3688448743462
5,9,1720.2862629386314
6,10,1607.3697646561932
7,11,1840.4388096991036
8,12,1758.0729753353685
9,13,1656.3123544676732
10,14,1747.0930471596625
11,15,1812.4359938968855
12,16,1644.2413339810028
13,17,1878.9558558691567
14,18,1627.390245582827
15,19,1885.1398648857617
16,20,1663.2421088495012
17,21,1883.7357079257204
18,22,1886.5534448963115
19,23,1701.6128926104066
20,24,1927.4956265668143
21,25,1658.324625559059
22,26,1902.4960834990495
23,27,1664.7466461729653
24,28,1830.9069707920435
25,29,1576.0772196903679
26,30,1860.622507744723
27,31,1699.8354178731843
28,32,1523.7449642058443
29,33,1793.1978904166288
30,34,1572.7370410877425
31,35,1788.191707416365
32,36,1584.12751957895
33,37,1855.6086218705132
34,38,1593.2061574100842
35,39,1869.5010677304438
36,40,1611.8778073672838
37,41,1948.6891574967558
38,42,1644.5596173582858
39,43,1836.123805255756
40,44,1705.927271563439
41,45,1666.581966999419
42,46,1788.077186548348
43,47,1595.1199327098939
44,48,1952.849745569647
45,49,1773.7408266510747
46,50,1999.744491112031
47,51,1720.5472686638432
48,52,1984.9999291493343
49,53,1706.0769733070028
50,54,2057.4497478293424
51,55,1740.8899044239092
52,56,1854.5548318538265
53,57,2213.3604065810287
54,58,1965.6680105392325
55,59,1834.83874108448
56,60,2104.222806030206
57,61,1742.9578910583068
58,62,2219.8501618151918
59,63,1772.8388645078508
60,64,2122.587499171176
61,65,1722.6068573463651
62,66,2154.7791666509597
63,67,1891.707764661798
64,68,1824.4005026918005
65,69,2174.958905199842
66,70,1783.9896597467125
67,71,2185.760478547086
68,72,1775.553023012382
69,73,2154.23297551948
70,74,1751.284454517004
71,75,2158.4724005883572
72,76,1915.2307808749974
73,77,1819.4387065497447
74,78,2164.308287588815
75,79,1799.2496836020755
76,80,2147.8418725311585
77,81,1787.2531752985624
78,82,2174.6991008173977
79,83,1759.9596578343428
80,84,2159.7290661386905
81,85,1794.0638459951354
82,86,2152.8124081247115
83,87,1741.8690774570784
84,88,2141.0241832838838
85,89,1752.9516937500155
86,90,2081.77247897303
87,91,1799.0786402427123
88,92,2141.1477063589296
89,93,1756.057030929128
90,94,2094.0895475785396
91,95,1784.9485363527804
92,96,2102.877813631518
93,97,1721.6001812280679
94,98,1824.365717235008
95,99,2061.934198323769
96,100,1696.1910436192225
97,101,2087.286434585839
98,102,1692.3725744701514
99,103,2115.914581883223
