,_step,train_ppl
0,4,494.558502472968
1,5,368.2111540068335
2,6,317.1581075642558
3,7,274.1198249132144
4,8,253.02831242523553
5,9,236.10760523592117
6,10,220.46421751467173
7,11,208.6353582859785
8,12,198.5672888963468
9,13,192.47051404476974
10,14,184.07327875423678
11,15,177.61933520313485
12,16,171.05005998375816
13,17,164.6490204519122
14,18,157.74422051303796
15,19,151.83995560049945
16,20,145.84088773186843
17,21,141.04025859513968
18,22,132.35982203495243
19,23,127.4826580130618
20,24,121.50822228847746
21,25,118.69213471689326
22,26,114.27366282641363
23,27,110.70980330578614
24,28,105.42312190347361
25,29,104.27546638251265
26,30,99.07470094986176
27,31,97.0849963271283
28,32,93.81828999648367
29,33,91.25123203472275
30,34,88.06508294611297
31,35,85.45123554361842
32,36,82.74565151000158
33,37,80.67731131692936
34,38,77.9855843015631
35,39,76.22103823136005
36,40,74.45948782814644
37,41,71.97117060559286
38,42,69.49226624699406
39,43,68.37647749640435
40,44,66.90742831094482
41,45,64.98019593818469
42,46,62.726947954795804
43,47,61.48491053634868
44,48,59.61380147692683
45,49,57.64550063296399
46,50,56.425048109958205
47,51,54.74912140938553
48,52,53.7901475965543
49,53,51.75591587533758
50,54,50.47926402292168
51,55,49.55855083641853
52,56,48.66987475507023
53,57,46.45152014653347
54,58,45.792442910563736
55,59,44.85330779593866
56,60,44.12954068993214
57,61,42.03629250998779
58,62,40.73613915301327
59,63,39.37648874213127
60,64,38.74971261700041
61,65,37.516762005032774
62,66,37.39100137866725
63,67,35.879815320862896
64,68,34.98109032910124
65,69,34.19756120792151
66,70,33.74933993049707
67,71,32.25063557803343
68,72,31.35736131543848
69,73,30.540196583041116
70,74,30.36925541752267
71,75,29.36180180873534
72,76,28.076544321680338
73,77,27.815044681738115
74,78,27.493531861774333
75,79,26.41579881478772
76,80,25.29135044057621
77,81,24.469854449313907
78,82,24.236025789336477
79,83,23.27490604782569
80,84,22.638833333525692
81,85,22.625541432407793
82,86,21.503607356070884
83,87,20.739475171021464
84,88,20.897837266823007
85,89,19.57301364585384
86,90,18.775739646242034
87,91,18.454560502464467
88,92,17.99557958538262
89,93,17.17203084677845
90,94,16.8243914445229
91,95,17.236875580700598
92,96,15.854991284063278
93,97,15.334538280593458
94,98,15.007930105194049
95,99,14.665363909237803
96,100,14.02729842304089
97,101,13.343988447385021
98,102,13.629580927718923
99,103,12.631888019717277
