,_step,train_ppl
0,4,559.2770245786029
1,5,350.5698458189824
2,6,276.2695943135038
3,7,231.47732394212414
4,8,200.23504523078452
5,9,176.1061061380269
6,10,157.0937560807566
7,11,141.86519312646345
8,12,129.17182073290084
9,13,118.42657756864517
10,14,109.05866419727985
11,15,101.38175586445008
12,16,94.28877904974124
13,17,88.25479589840283
14,18,82.97615560639831
15,19,77.9595865975056
16,20,73.45935974097155
17,21,69.46774916125855
18,22,65.67982088141453
19,23,62.32928558248507
20,24,59.211347741865076
21,25,56.31712528254512
22,26,53.89907632992449
23,27,51.68600539168278
24,28,49.49710589198864
25,29,47.54042099797781
26,30,45.59327564570901
27,31,43.873165932222015
28,32,42.32550092138596
29,33,40.81274934481068
30,34,39.38930705052041
31,35,38.0299911531783
32,36,36.74233756190524
33,37,35.5898015778767
34,38,34.538558170973154
35,39,33.47691765163252
36,40,32.54373721098904
37,41,31.603687371402398
38,42,30.729875901095898
39,43,29.920001573521915
40,44,29.072356240894674
41,45,28.360640472049756
42,46,27.581094612214457
43,47,26.998402103240622
44,48,26.375296698658605
45,49,25.67580566435737
46,50,25.22121299791126
47,51,24.693076250663676
48,52,24.141747504019797
49,53,23.637043386947592
50,54,23.10611337222311
51,55,22.637080823697005
52,56,22.192534781274784
53,57,21.831376522719292
54,58,21.400927078985042
55,59,21.081474775414897
56,60,20.680937480992174
57,61,20.318264612661018
58,62,19.98006229190737
59,63,19.63392507562498
60,64,19.3338446451438
61,65,19.04172656611819
62,66,18.72494908626978
63,67,18.441447973534093
64,68,18.172358351897312
65,69,17.93615088947605
66,70,17.731726415689977
67,71,17.48460920678087
68,72,17.281580623937042
69,73,17.009123181479964
70,74,16.791573323293633
71,75,16.60033512950897
72,76,16.398661350783346
73,77,16.197469474354126
74,78,16.00829391820609
75,79,15.820511771835784
76,80,15.62472249893386
77,81,15.493586940140938
78,82,15.29252772554162
79,83,15.179645534905406
80,84,14.966889167760447
81,85,14.856855174384492
82,86,14.698592441419848
83,87,14.551742955259964
84,88,14.411334807648016
85,89,14.296518895183581
86,90,14.203287296703422
87,91,14.046753840155755
88,92,13.893570422432255
89,93,13.798338258647142
90,94,13.704881258006877
91,95,13.587134828119083
92,96,13.45220587733166
93,97,13.365488012619675
94,98,13.238817121565988
95,99,13.150243891443719
96,100,13.071058384822267
97,101,12.953887734174536
98,102,12.85951833031383
99,103,12.735018956191869
