,_step,train_accuracy
0,4,0.010119999758899212
1,5,0.010219999589025974
2,6,0.009999999776482582
3,7,0.009999999776482582
4,8,0.009999999776482582
5,9,0.009920000098645687
6,10,0.00989999994635582
7,11,0.00981999933719635
8,12,0.009879999794065952
9,13,0.00993999931961298
10,14,0.009999999776482582
11,15,0.01001999992877245
12,16,0.009999999776482582
13,17,0.009920000098645687
14,18,0.009999999776482582
15,19,0.009999999776482582
16,20,0.009959999471902847
17,21,0.009999999776482582
18,22,0.008440000005066395
19,23,0.009999999776482582
20,24,0.009979999624192715
21,25,0.009999999776482582
22,26,0.009999999776482582
23,27,0.009999999776482582
24,28,0.009999999776482582
25,29,0.009999999776482582
26,30,0.009999999776482582
27,31,0.01017999928444624
28,32,0.010119999758899212
29,33,0.009920000098645687
30,34,0.010040000081062317
31,35,0.010099999606609344
32,36,0.009920000098645687
33,37,0.009999999776482582
34,38,0.010079999454319477
35,39,0.009999999776482582
36,40,0.009999999776482582
37,41,0.010300000198185444
38,42,0.01013999991118908
39,43,0.01013999991118908
40,44,0.010319999419152737
41,45,0.01017999928444624
42,46,0.010040000081062317
43,47,0.010319999419152737
44,48,0.010300000198185444
45,49,0.01017999928444624
46,50,0.010300000198185444
47,51,0.010119999758899212
48,52,0.009239999577403069
49,53,0.010319999419152737
50,54,0.010160000063478947
51,55,0.010319999419152737
52,56,0.01013999991118908
53,57,0.010199999436736107
54,58,0.009259999729692936
55,59,0.010099999606609344
56,60,0.010319999419152737
57,61,0.010379999876022339
58,62,0.010319999419152737
59,63,0.010119999758899212
60,64,0.010319999419152737
61,65,0.01017999928444624
62,66,0.010420000180602074
63,67,0.010379999876022339
64,68,0.010319999419152737
65,69,0.010300000198185444
66,70,0.010280000045895576
67,71,0.010280000045895576
68,72,0.010400000028312206
69,73,0.010300000198185444
70,74,0.010319999419152737
71,75,0.01017999928444624
72,76,0.010319999419152737
73,77,0.010160000063478947
74,78,0.01017999928444624
75,79,0.010339999571442604
76,80,0.010160000063478947
77,81,0.010339999571442604
78,82,0.010319999419152737
79,83,0.010359999723732471
80,84,0.009639999829232693
81,85,0.010119999758899212
82,86,0.010319999419152737
83,87,0.00957999937236309
84,88,0.010300000198185444
85,89,0.009599999524652958
86,90,0.010359999723732471
87,91,0.010160000063478947
88,92,0.010319999419152737
89,93,0.01017999928444624
90,94,0.010319999419152737
91,95,0.010239999741315842
92,96,0.010280000045895576
93,97,0.010579999536275864
94,98,0.010280000045895576
95,99,0.010199999436736107
96,100,0.010119999758899212
97,101,0.010379999876022339
98,102,0.010319999419152737
99,103,0.01013999991118908
