,_step,training_loss
0,3,8.399345907713752
1,4,126.71270541827697
2,5,4.846411662333456
3,6,1073.3041826599394
4,7,4.82396719095957
5,8,4.8494187645290205
6,9,4.873771785775109
7,10,4.888308621428507
8,11,4.910872656975866
9,12,4.920077043421128
10,13,4.949510925566144
11,14,4.934554309796189
12,15,4.940205213054062
13,16,4.942181311604922
14,17,4.946304466413415
15,18,1013.1197075660881
16,19,5.043450399432951
17,20,4.893783333966189
18,21,4.922600966890145
19,22,4.931933161547727
20,23,4.9088517893915595
21,24,4.950599087473681
22,25,4.938217110646045
23,26,4.934707617210915
24,27,4.953890534618017
25,28,4.953456188406785
26,29,4.982596393741305
27,30,4.935304653918957
28,31,4.933701442025812
29,32,4.952774734448289
30,33,4.931447847419992
31,34,4.946637948760596
32,35,4.941380573965399
33,36,4.956846224987293
34,37,4.951460282211109
35,38,4.947982630766261
36,39,4.946149501654193
37,40,4.955120565946145
38,41,4.9443892749679055
39,42,4.942615976114102
40,43,4.946066952727335
41,44,4.954053356824324
42,45,4.944637360780136
43,46,4.954453984184948
44,47,4.95002795241373
45,48,4.967889912597968
46,49,4.95024778409992
47,50,4.941700967071611
48,51,4.946370184573981
49,52,4.93096070521323
50,53,4.941370768925113
51,54,4.941108193848749
52,55,4.9488302179614605
53,56,4.9389237442894665
54,57,4.9609142849817305
55,58,4.9476889417604415
56,59,4.962826537354218
57,60,4.948844693810739
58,61,4.946834267862617
59,62,4.949072051231209
60,63,4.967794112232335
61,64,4.9340814824604315
62,65,4.961426987367518
63,66,4.963290452347387
64,67,4.941228386081393
65,68,4.942184712880713
66,69,4.950709903941435
67,70,4.9445950381286305
68,71,4.943445558133333
69,72,4.95689549897333
70,73,4.936777833172732
71,74,4.948101844933942
72,75,4.961962130368518
73,76,4.954801393591839
74,77,4.941015391093691
75,78,4.9431428201972984
76,79,4.937805392858013
77,80,4.9515004621442325
78,81,4.956224269574256
79,82,4.948922401194072
80,83,4.938527420658589
81,84,4.975460458594515
82,85,4.935884559855742
83,86,4.943014754663648
84,87,4.943196146689412
85,88,4.9683197258073655
86,89,4.960608488458502
87,90,4.942482819032791
88,91,4.95629234996903
89,92,4.958420382741163
90,93,4.942796735202565
91,94,4.961947265488412
92,95,4.941854834251696
93,96,4.943280029784688
94,97,4.948772599934922
95,98,4.92855496662657
96,99,4.967194680362711
97,100,4.933813108507629
98,101,4.961851828543426
99,102,4.96471995892732
100,103,4.949615772422927
