,_step,train_ppl
0,4,857.9554232980491
1,5,641.6986149208797
2,6,534.1069043355502
3,7,461.55783406624846
4,8,409.22476562649433
5,9,369.74457069190436
6,10,342.3344989249126
7,11,317.7643371699929
8,12,297.0021259565084
9,13,278.7988519239339
10,14,262.005093488829
11,15,246.89281585380087
12,16,234.37277853887008
13,17,223.36528490604294
14,18,209.99792363387508
15,19,199.97252312948433
16,20,193.42798184176075
17,21,184.07742447161849
18,22,175.4803110316036
19,23,170.0558971241329
20,24,163.74838201830153
21,25,158.78214492909734
22,26,154.01625953996492
23,27,148.50998699359897
24,28,143.28008079502504
25,29,139.43428063214665
26,30,136.0875909718146
27,31,132.46859272995448
28,32,128.55937453331632
29,33,125.39174870948403
30,34,122.40790113130561
31,35,118.74429819835231
32,36,116.70854930601527
33,37,114.41720438675928
34,38,111.82273351862877
35,39,108.96480554298647
36,40,107.33724916845799
37,41,104.84295867377442
38,42,104.18069449600532
39,43,100.51427994491436
40,44,98.62136847652329
41,45,96.58951138914222
42,46,94.93629148933057
43,47,93.78515796883094
44,48,90.99158330252783
45,49,89.9843704949179
46,50,88.6835288461668
47,51,87.05820799114105
48,52,85.154044413546
49,53,83.95769598864204
50,54,82.62396320149301
51,55,81.48880255103462
52,56,79.80355804970083
53,57,78.98337360405503
54,58,78.39176305335607
55,59,76.38793293693188
56,60,75.10553037479258
57,61,74.1949545164514
58,62,72.40190965386593
59,63,72.1002016701302
60,64,71.78317560061882
61,65,70.04054389567989
62,66,68.842977009698
63,67,67.86634118212089
64,68,66.82649112630384
65,69,66.11814933624338
66,70,64.82407362711757
67,71,64.32862093866311
68,72,63.31598641622965
69,73,63.19735225240597
70,74,62.253277457508595
71,75,61.222442775204
72,76,60.75029696557591
73,77,59.90801052730426
74,78,58.669443655612206
75,79,58.65482399050872
76,80,58.673716652192745
77,81,57.341323476969144
78,82,56.0887760406729
79,83,56.290809144609504
80,84,55.0322447279309
81,85,54.66799348647186
82,86,53.97689920496434
83,87,53.552710313837714
84,88,52.92173352736666
85,89,52.481183915710474
86,90,51.685050085252314
87,91,51.407102096704115
88,92,50.4545656758742
89,93,50.20835367249397
90,94,49.95707661130003
91,95,49.709700451891926
92,96,48.46994508310819
93,97,48.80134319066591
94,98,47.832108435368326
95,99,47.62799562142354
96,100,46.82121260864335
97,101,46.23708253187136
98,102,45.917517373420914
99,103,45.53870222228433
