,_step,train_ppl
0,4,4724.019463018417
1,5,1633.5998483391152
2,6,1200.70997004961
3,7,1052.7181162075283
4,8,876.132564798865
5,9,762.6849121662106
6,10,684.8636261797255
7,11,624.1673297545
8,12,575.0146664398062
9,13,535.2826860725568
10,14,502.87437190906456
11,15,475.82285630321184
12,16,452.7518456747069
13,17,432.1387785987056
14,18,414.23865742313586
15,19,397.9905089956085
16,20,383.7100540099741
17,21,370.2584869851565
18,22,358.15087640887725
19,23,347.17023261611376
20,24,337.05387373599376
21,25,327.6643478501693
22,26,318.86988680582454
23,27,310.62055562447597
24,28,302.99541822850017
25,29,295.7178594612863
26,30,288.98037849635335
27,31,282.5264457585232
28,32,276.33004235539767
29,33,270.48965021170534
30,34,264.86736903429465
31,35,259.7290323731249
32,36,254.6187102864238
33,37,249.8779030153715
34,38,245.27672139060257
35,39,240.90927295856466
36,40,236.61174951848992
37,41,232.434252901694
38,42,228.54346359067048
39,43,224.72226629667307
40,44,220.9588688367849
41,45,217.4055979784424
42,46,213.9372291687438
43,47,210.66955172885017
44,48,207.351985536561
45,49,204.3422238243802
46,50,201.27916034336815
47,51,198.3162026571226
48,52,195.4677473016017
49,53,192.68038365454152
50,54,189.967967245996
51,55,187.27952069290413
52,56,184.756161796963
53,57,182.26463445758625
54,58,179.72827410721456
55,59,177.31646554545688
56,60,175.03238770711576
57,61,172.68117818689257
58,62,170.45115362981187
59,63,168.31334369860696
60,64,166.15199604910757
61,65,164.09642148511733
62,66,162.02814614094763
63,67,160.0650213978733
64,68,158.14723011151855
65,69,156.1733577330264
66,70,154.28357125801088
67,71,152.43248058317988
68,72,150.70329727491645
69,73,148.93737614630308
70,74,147.21578680338536
71,75,145.49996465073855
72,76,143.90525260411655
73,77,142.30382847000558
74,78,140.75045551285578
75,79,139.12453868230332
76,80,137.67223328628663
77,81,136.15305948314546
78,82,134.6463201464645
79,83,133.24841858559438
80,84,131.88827435077044
81,85,130.46530780610365
82,86,129.1688661024066
83,87,127.81369398695773
84,88,126.5439380511943
85,89,125.25105246210491
86,90,123.99259606971911
87,91,122.76092652168788
88,92,121.52181462335459
89,93,120.4037935572491
90,94,119.20558725851066
91,95,118.08308205118642
92,96,116.90289488293068
93,97,115.86368255273966
94,98,114.73943497665275
95,99,113.67554046357085
96,100,112.61181339863171
97,101,111.57989792412761
98,102,110.58858809742966
99,103,109.57446112668359
