,_step,training_loss
0,3,9.915364138610528
1,4,1.5067347274411975
2,5,1.0453677640851502
3,6,0.8462493520258637
4,7,0.715424190701731
5,8,0.606859256010836
6,9,0.5080607401592957
7,10,0.42396918750937335
8,11,0.35761153225398734
9,12,0.28315062426468907
10,13,0.23718053830401672
11,14,0.19427269196037747
12,15,0.17204980485503327
13,16,0.1455556903310749
14,17,0.12712205552002964
15,18,0.11454970417234599
16,19,0.10539984851218093
17,20,0.10272563636645941
18,21,0.08149796265565679
19,22,0.0859177915993935
20,23,0.08280429687789258
21,24,0.08253093627150483
22,25,0.07699543577344979
23,26,0.061755172479564274
24,27,0.07006747964912516
25,28,0.06350974435858486
26,29,0.059272308196739086
27,30,0.058140129028983856
28,31,0.057501522793203516
29,32,0.05407741238884723
30,33,0.04947417792375854
31,34,0.049086211632718056
32,35,0.052245602306440625
33,36,0.049134267407143134
34,37,0.056501300393334584
35,38,0.03313095302766432
36,39,0.04780266621647893
37,40,0.04458781927073722
38,41,0.04104375839650231
39,42,0.037792100488324945
40,43,0.03740992422496705
41,44,0.04151207553800386
42,45,0.03539347559716219
43,46,0.03593876214562189
44,47,0.034995736263673326
45,48,0.033301357235259295
46,49,0.035231967609973575
47,50,0.03079522476511319
48,51,0.030984253394822386
49,52,0.031886191767267646
50,53,0.030585937978773643
51,54,0.030771823839315444
52,55,0.029967020874184406
53,56,0.029433587762524787
54,57,0.025503796140920573
55,58,0.02770198147465258
56,59,0.028164558969807272
57,60,0.02596061833171874
58,61,0.024408449434250704
59,62,0.024482489653590286
60,63,0.030547881594208806
61,64,0.02234236136911904
62,65,0.023751154582759323
63,66,0.02164581333561872
64,67,0.02626374106862537
65,68,0.017560573319433784
66,69,0.025997427026586382
67,70,0.023830576256439185
68,71,0.022513902724331694
69,72,0.01888107204840452
70,73,0.02343350454695675
71,74,0.017324503418073043
72,75,0.024948570738419117
73,76,0.017686308484108848
74,77,0.020121367733992274
75,78,0.01997309516805112
76,79,0.01977757362137034
77,80,0.018150614120092664
78,81,0.016461184046536688
79,82,0.020470373421337854
80,83,0.020177162010901514
81,84,0.014782298455738922
82,85,0.015758958140983905
83,86,0.021303272292138818
84,87,0.01430183499803632
85,88,0.019395002200642764
86,89,0.016669407554278676
87,90,0.013774670684779965
88,91,0.017373424727575974
89,92,0.018422479523778144
90,93,0.01808329629111866
91,94,0.013151606676154448
92,95,0.014217906786985469
93,96,0.020388596002673467
94,97,0.015499235666866855
95,98,0.018935151677310726
96,99,0.01078520648346236
97,100,0.017836981636854342
98,101,0.013184907890590089
99,102,0.014461568274545361
100,103,0.012854465657002245
