,_step,training_loss
0,3,11.44456628033572
1,4,4.874947613767346
2,5,3.72122859954834
3,6,3.333070286704451
4,7,3.0724583916042163
5,8,3.1003020767055816
6,9,2.7904796453997913
7,10,2.5719183088873354
8,11,2.4216414769287304
9,12,2.2069617095200913
10,13,2.0835625357030296
11,14,1.893355303713123
12,15,1.6824151923894273
13,16,1.4685357847177158
14,17,1.424615642908589
15,18,1.124962825299529
16,19,1.0129127688420094
17,20,0.6680254550541148
18,21,0.5399931551093031
19,22,0.4320466765357405
20,23,0.4063964321485261
21,24,0.5628218577645928
22,25,0.34324465996926395
23,26,0.3496061924587735
24,27,0.22451676906603377
25,28,0.8108329008550138
26,29,0.4359443468206069
27,30,0.1577907241404514
28,31,0.11729371803038566
29,32,0.1747642380406942
30,33,0.2940903998663663
31,34,0.17567656467409085
32,35,0.17899037538396428
33,36,0.19988086938743702
34,37,0.24329993086378746
35,38,0.18589411891730087
36,39,0.22680119690878311
37,40,0.3425108948174645
38,41,0.394743317723884
39,42,0.1751405815010333
40,43,0.0927242983104018
41,44,0.21046469942964327
42,45,0.23309474796666513
43,46,0.1276507763396901
44,47,0.10241198164822958
45,48,0.10716125759703424
46,49,0.31331381398727143
47,50,0.10673929741868125
48,51,0.07011352882475194
49,52,0.09756171905085483
50,53,0.17677306943594495
51,54,0.14045777881179777
52,55,0.10933737860768653
53,56,0.2010256692843364
54,57,0.13402015213256754
55,58,0.06996677461130273
56,59,0.08225583377272805
57,60,0.23246182914813765
58,61,0.3529223197751948
59,62,0.21701012406965045
60,63,0.1628986134186692
61,64,0.1928969736513503
62,65,0.13225335239068323
63,66,0.07420918241362362
64,67,0.060331038883565676
65,68,0.13227580924330237
66,69,0.1251246328501369
67,70,0.15642572761944418
68,71,0.245539756144023
69,72,0.10800256606315256
70,73,0.06389477501487564
71,74,0.3313959804780381
72,75,0.2537016334378963
73,76,0.064242210782245
74,77,0.04377734872317204
75,78,0.11420382690899399
76,79,0.14868817547969806
77,80,0.12252190471281443
78,81,0.11818287782775967
79,82,0.12178414369292577
80,83,0.08723851109085523
81,84,0.06669301188210278
82,85,0.10109438380355115
83,86,0.27222404304101033
84,87,0.15764347149673708
85,88,0.11231566229096764
86,89,0.057148664884264476
87,90,0.035227284866773415
88,91,0.028885150206801685
89,92,0.03576800501887518
90,93,0.21933502710812613
91,94,0.11934385665923433
92,95,0.10583233163999323
93,96,0.06348214753488998
94,97,0.04558833253116149
95,98,0.05633665512636294
96,99,0.12527891528099547
97,100,0.18629808319956445
98,101,0.12384102948467292
99,102,0.06014480970936435
100,103,0.04910436157128819
