,_step,train_ppl
0,4,323.4089652631423
1,5,210.7921957044604
2,6,157.02116584056267
3,7,125.66100660453215
4,8,104.29001972147796
5,9,89.14847760371963
6,10,77.7467397819286
7,11,68.64237343417942
8,12,61.440114113765084
9,13,55.51194690582843
10,14,50.6368437289125
11,15,46.45756889031264
12,16,43.088227132788255
13,17,39.95098623479553
14,18,37.38617108517353
15,19,35.21033452037351
16,20,33.26667298549126
17,21,31.550758090238368
18,22,29.92734464258758
19,23,28.411885829791004
20,24,27.112393448894213
21,25,26.05438875799139
22,26,25.150835929177973
23,27,24.141777537665828
24,28,23.222646984180216
25,29,22.44731624519336
26,30,21.712528207345525
27,31,21.03807894277262
28,32,20.378883703234706
29,33,19.926993948239737
30,34,19.254502635680275
31,35,18.83092382417451
32,36,18.403843251727533
33,37,17.979900092455846
34,38,17.466021575874958
35,39,17.13338535370307
36,40,16.80158796185876
37,41,16.376128951835927
38,42,16.09121075750526
39,43,15.790953841171978
40,44,15.539800256077028
41,45,15.290112290063245
42,46,15.034899034014764
43,47,14.798388684616949
44,48,14.54778085174423
45,49,14.365595643183953
46,50,14.141643687205379
47,51,13.950605096193279
48,52,13.811396296644494
49,53,13.573318997135734
50,54,13.425569060396072
51,55,13.269432672186225
52,56,13.108052535544427
53,57,13.00683180508879
54,58,12.755887577329505
55,59,12.64637203747368
56,60,12.528020882758605
57,61,12.381569957391859
58,62,12.268728226593895
59,63,12.150437419720777
60,64,12.042352203244679
61,65,11.9389664895172
62,66,11.835603229965065
63,67,11.725873628240473
64,68,11.654269837026945
65,69,11.590580758236472
66,70,11.471722529117873
67,71,11.391503080420229
68,72,11.35590518569189
69,73,11.232528104015348
70,74,11.20251801191205
71,75,11.094300895362425
72,76,11.035744101151984
73,77,10.92670665930697
74,78,10.871209996571865
75,79,10.775681815895547
76,80,10.725523323634818
77,81,10.685236645187182
78,82,10.585550074213245
79,83,10.567930417908366
80,84,10.513559472262084
81,85,10.464161646017372
82,86,10.38850409798981
83,87,10.335181029838909
84,88,10.295275326592838
85,89,10.263232274993683
86,90,10.213360170781215
87,91,10.165073255037546
88,92,10.119497961232565
89,93,10.067330303688973
90,94,10.033304948621213
91,95,9.980383968229932
92,96,9.945411274396264
93,97,9.889388277129147
94,98,9.870144434875817
95,99,9.839660247780026
96,100,9.803177315671077
97,101,9.72429546433364
98,102,9.691409859109944
99,103,9.669853598490697
